obs_id,class_pred
id_000213,13
id_001274,4
id_000128,1
id_001047,13
id_000744,9
id_000674,8
id_000398,1
id_000547,6
id_000604,1
id_000218,2
id_000638,7
id_000091,1
id_000334,4
id_001357,1
id_000342,4
id_001074,13
id_000535,2
id_000934,11
id_001054,13
id_000494,6
id_000077,2
id_000401,5
id_000863,1
id_000403,5
id_000751,9
id_001000,12
id_001018,12
id_000465,11
id_000452,4
id_001062,13
id_001261,15
id_000877,13
id_000716,8
id_001067,13
id_000347,4
id_000226,2
id_001045,13
id_000593,7
id_001318,16
id_000223,13
id_001244,4
id_000850,10
id_001107,13
id_001330,8
id_000833,10
id_000455,5
id_000118,1
id_001289,16
id_000331,4
id_000689,8
id_001243,15
id_000978,12
id_000370,1
id_001311,16
id_000311,3
id_000254,3
id_000599,7
id_000312,3
id_000210,13
id_001158,14
id_000650,8
id_000149,8
id_000296,5
id_000827,10
id_001106,13
id_000116,1
id_001183,7
id_001088,7
id_000939,7
id_000353,4
id_001210,15
id_001090,13
id_001143,14
id_000388,4
id_000300,1
id_000189,2
id_000367,3
id_000581,7
id_001050,13
id_000580,7
id_000293,13
id_000053,7
id_000474,5
id_000966,12
id_000393,5
id_001153,14
id_000423,5
id_000712,8
id_000440,5
id_000776,9
id_000775,14
id_000624,13
id_000483,6
id_000508,6
id_000344,4
id_000648,8
id_001188,3
id_000160,2
id_000464,5
id_000236,2
id_000478,6
id_000148,4
id_001278,4
id_001048,13
id_000846,10
id_001035,7
id_000522,6
id_000669,8
id_000537,2
id_000121,2
id_001356,4
id_001215,15
id_000411,5
id_001030,7
id_000577,7
id_000349,4
id_000306,3
id_000864,1
id_000770,7
id_000181,2
id_000071,7
id_001260,2
id_000678,8
id_000186,2
id_000068,7
id_000119,1
id_001277,1
id_001246,15
id_000325,4
id_000209,2
id_001350,5
id_000197,2
id_000517,6
id_001220,15
id_001314,16
id_000569,7
id_000949,11
id_000402,5
id_000052,2
id_000150,13
id_000346,4
id_000167,2
id_000142,13
id_000238,7
id_000243,3
id_000141,13
id_001049,13
id_001099,13
id_000541,13
id_000726,9
id_000106,1
id_000127,16
id_000054,2
id_000986,12
id_000715,13
id_000101,1
id_001108,1
id_000488,6
id_000397,8
id_001046,13
id_001091,13
id_000857,4
id_000073,0
id_000421,5
id_001129,14
id_000203,13
id_000882,11
id_000754,9
id_000280,3
id_001263,13
id_000087,1
id_001162,0
id_001010,7
id_000651,8
id_000692,4
id_001086,13
id_000422,5
id_001033,13
id_001325,16
id_001266,13
id_000840,10
id_000808,10
id_000277,3
id_000786,9
id_001016,12
id_000303,3
id_001102,13
id_000835,10
id_000080,7
id_000373,4
id_001331,16
id_000161,2
id_001298,16
id_001293,16
id_001042,13
id_000180,2
id_000552,7
id_000391,4
id_001224,15
id_001104,11
id_000476,5
id_000175,2
id_000374,8
id_001219,15
id_000492,6
id_000065,0
id_000791,16
id_001038,9
id_001109,13
id_001339,4
id_000852,10
id_000083,1
id_000889,11
id_000473,5
id_000110,1
id_000333,4
id_000836,10
id_001176,14
id_000585,7
id_001170,14
id_001094,13
id_001316,16
id_000694,8
id_000460,5
id_000433,5
id_000556,6
id_000918,11
id_000228,1
id_000219,2
id_000414,5
id_000329,4
id_001352,2
id_001013,0
id_000484,6
id_001007,12
id_000553,1
id_001171,14
id_001322,16
id_000227,5
id_000235,2
id_000777,9
id_000810,10
id_000111,1
id_000936,11
id_001323,16
id_000140,13
id_000896,11
id_000491,6
id_001075,13
id_000337,4
id_000637,13
id_000301,3
id_000339,4
id_000970,12
id_000633,13
id_000178,2
id_001249,1
id_000860,10
id_000903,11
id_001040,13
id_000354,4
id_000745,9
id_000011,0
id_001353,16
id_000945,11
id_001258,1
id_000709,13
id_001190,7
id_000668,8
id_000450,4
id_000467,5
id_001355,5
id_000655,8
id_001124,14
id_000409,5
id_000981,12
id_000622,13
id_000135,1
id_000323,4
id_000380,4
id_001026,11
id_000871,5
id_000782,0
id_000819,10
id_001236,15
id_001142,14
id_000352,4
id_000499,6
id_000098,1
id_000742,9
id_000684,6
id_000049,0
id_001259,1
id_000848,10
id_000039,0
id_000271,3
id_001021,13
id_000560,1
id_001070,13
id_001141,14
id_000336,4
id_000861,5
id_000113,1
id_000064,0
id_000878,1
id_001191,7
id_001344,16
id_001273,4
id_000050,5
id_001022,12
id_000523,8
id_000892,11
id_000545,7
id_000059,14
id_000146,2
id_000428,5
id_000002,0
id_000396,4
id_000234,2
id_001034,13
id_000640,13
id_000900,11
id_000425,5
id_000616,3
id_001028,13
id_001173,14
id_000960,13
id_001145,14
id_000105,1
id_001214,15
id_000764,9
id_000385,2
id_001126,14
id_000610,0
id_001345,4
id_000137,11
id_000746,9
id_000831,10
id_001335,13
id_001267,5
id_000166,2
id_000898,11
id_000766,6
id_000117,1
id_000020,0
id_000817,10
id_000255,3
id_001312,16
id_001199,7
id_001208,15
id_000376,3
id_001288,16
id_000730,9
id_000048,0
id_000477,5
id_000592,7
id_000565,7
id_001079,13
id_000405,5
id_000829,10
id_001120,13
id_000725,9
id_000645,8
id_001262,16
id_001144,14
id_001056,13
id_000007,0
id_000617,2
id_000607,4
id_000159,5
id_000546,5
id_000457,15
id_000283,2
id_001150,14
id_000697,4
id_000595,7
id_001134,14
id_000108,1
id_001315,16
id_001125,14
id_000671,8
id_000632,13
id_001329,16
id_000826,10
id_000504,6
id_000025,0
id_001320,16
id_000230,4
id_000097,1
id_000036,0
id_001326,3
id_000278,3
id_000867,10
id_001342,10
id_000327,4
id_000783,9
id_001198,7
id_000269,3
id_001023,11
id_001229,15
id_000811,10
id_000309,3
id_000843,1
id_000839,10
id_000706,13
id_000463,6
id_000009,0
id_000732,9
id_000938,7
id_000308,3
id_000076,13
id_000040,0
id_000659,8
id_000665,8
id_000524,6
id_000107,1
id_000273,3
id_000583,7
id_000723,9
id_000554,2
id_000192,2
id_000821,10
id_001175,14
id_000758,9
id_000126,13
id_001166,0
id_000199,2
id_001269,2
id_001041,13
id_001304,16
id_000800,9
id_001307,16
id_000802,10
id_001264,4
id_000272,3
id_000740,9
id_000830,10
id_000028,0
id_000809,10
id_000322,4
id_000060,7
id_000940,11
id_000743,9
id_001207,15
id_000427,5
id_000187,2
id_000598,7
id_001283,16
id_000636,11
id_000497,6
id_001138,14
id_000378,4
id_000290,13
id_000343,4
id_000619,7
id_000705,8
id_000112,1
id_000568,7
id_000738,9
id_000736,9
id_000265,3
id_000297,4
id_001182,9
id_000081,1
id_000702,8
id_000260,3
id_000399,8
id_001161,0
id_000534,2
id_001029,7
id_000114,1
id_000253,3
id_001300,16
id_000043,5
id_001234,15
id_000158,13
id_000748,9
id_001059,13
id_000240,2
id_000812,10
id_000188,2
id_000466,5
id_000356,4
id_000686,7
id_001310,16
id_000919,11
id_000229,13
id_000603,13
id_000984,12
id_001151,14
id_000994,12
id_000047,7
id_000498,6
id_000482,6
id_000652,8
id_000217,13
id_000880,2
id_000145,4
id_000757,9
id_000816,10
id_000022,0
id_001239,15
id_001057,13
id_000718,9
id_000480,4
id_000768,9
id_000257,3
id_000823,10
id_001193,9
id_000929,11
id_000879,13
id_000985,12
id_000528,6
id_000608,13
id_000261,3
id_000559,2
id_000041,1
id_000435,5
id_000249,3
id_000773,9
id_000635,13
id_000139,1
id_001201,15
id_001116,12
id_000531,6
id_000360,4
id_000570,7
id_000363,4
id_000345,4
id_000288,4
id_001327,16
id_000085,1
id_000204,7
id_001226,15
id_000784,0
id_000529,6
id_000926,11
id_000350,4
id_000404,5
id_001200,2
id_000700,8
id_000287,2
id_000008,0
id_000847,10
id_001185,13
id_001078,13
id_000548,5
id_000400,3
id_000842,10
id_000372,3
id_000680,8
id_001008,12
id_000643,8
id_001272,2
id_000614,7
id_000594,7
id_000495,6
id_000922,13
id_000426,5
id_000913,11
id_000707,1
id_001180,13
id_000713,2
id_000691,8
id_000471,5
id_000824,10
id_000078,7
id_000507,6
id_000284,13
id_000828,10
id_001334,4
id_001268,5
id_000780,9
id_001020,12
id_000004,0
id_000386,4
id_000578,7
id_000451,12
id_001073,13
id_001066,13
id_000212,2
id_000884,11
id_001015,12
id_000033,0
id_000988,12
id_000731,9
id_000472,5
id_000032,0
id_000448,13
id_000769,9
id_000177,2
id_001178,13
id_000711,13
id_000027,0
id_000719,3
id_000914,11
id_000377,3
id_001337,2
id_001063,13
id_000975,12
id_000943,13
id_000513,6
id_000787,9
id_000785,7
id_000953,13
id_001103,7
id_000760,9
id_000079,5
id_001255,4
id_000930,7
id_000263,3
id_000136,7
id_000579,7
id_000270,3
id_000944,13
id_000662,8
id_000519,6
id_000124,13
id_000799,9
id_000099,1
id_000701,3
id_001297,16
id_000948,7
id_000419,5
id_001232,15
id_001146,14
id_000010,0
id_000996,12
id_001025,14
id_000251,3
id_001245,15
id_000875,1
id_000122,2
id_001137,14
id_000527,14
id_000611,13
id_001309,16
id_000798,9
id_000765,9
id_000096,1
id_000357,4
id_001081,8
id_001209,15
id_000621,13
id_000102,1
id_000779,2
id_000841,10
id_000195,2
id_000294,2
id_000954,4
id_000134,3
id_000660,8
id_000983,12
id_000196,2
id_000481,6
id_000870,4
id_000542,6
id_001285,16
id_000152,13
id_001097,7
id_000193,2
id_000664,8
id_000625,13
id_001223,15
id_000567,7
id_000885,11
id_001235,15
id_000526,7
id_001156,14
id_000298,8
id_001358,16
id_000722,9
id_000132,13
id_000958,6
id_000681,5
id_000299,2
id_000667,8
id_000441,0
id_001238,15
id_000699,7
id_001168,14
id_000946,8
id_001254,15
id_000387,3
id_000371,4
id_000721,9
id_001192,0
id_000890,11
id_000211,13
id_000881,11
id_000993,12
id_000735,9
id_000500,6
id_000264,3
id_000917,11
id_000070,7
id_000597,7
id_001332,16
id_000245,3
id_000225,13
id_000021,0
id_001227,15
id_000888,11
id_001019,6
id_001122,14
id_000379,4
id_000026,0
id_000543,13
id_000972,12
id_000019,0
id_000558,16
id_001101,5
id_000125,1
id_000910,11
id_000952,11
id_000133,5
id_000629,1
id_000551,6
id_001313,16
id_001167,7
id_000916,11
id_001252,1
id_000807,10
id_000038,0
id_000207,13
id_000977,12
id_000865,10
id_001292,16
id_001349,4
id_000006,0
id_000790,9
id_000220,2
id_001336,2
id_000489,6
id_001117,13
id_000453,5
id_000630,13
id_000429,5
id_000720,2
id_000586,7
id_000381,1
id_000321,4
id_000275,3
id_000156,3
id_000001,0
id_001080,13
id_000979,12
id_000921,11
id_000157,13
id_000056,11
id_000276,3
id_000781,9
id_000005,0
id_000612,7
id_000383,4
id_000928,11
id_000502,6
id_000086,1
id_000103,1
id_000029,0
id_000974,12
id_000759,9
id_001053,13
id_000818,10
id_001115,2
id_000355,4
id_000493,6
id_000030,0
id_001346,3
id_000658,8
id_000859,4
id_000319,3
id_001302,16
id_001017,12
id_000144,1
id_001096,13
id_001177,14
id_001027,12
id_000390,4
id_000679,8
id_001217,15
id_000589,7
id_001250,15
id_001087,13
id_001206,15
id_001127,14
id_000456,5
id_000605,13
id_000314,3
id_000931,12
id_000395,1
id_000533,2
id_000364,1
id_001321,16
id_000088,1
id_000639,13
id_000023,0
id_000172,2
id_000190,2
id_000173,2
id_000654,8
id_000661,8
id_001242,15
id_000338,4
id_000920,11
id_001324,16
id_001287,16
id_000641,8
id_000241,3
id_000905,11
id_000951,11
id_000804,10
id_000657,8
id_000894,11
id_000717,6
id_001123,14
id_000051,0
id_000924,13
id_000120,1
id_001155,14
id_001072,13
id_000351,4
id_000389,2
id_000673,8
id_000992,12
id_001296,16
id_000169,2
id_001012,12
id_000058,7
id_001121,14
id_000588,7
id_001014,13
id_000267,3
id_000649,8
id_001133,14
id_000061,0
id_000690,16
id_000151,13
id_000724,9
id_000793,13
id_000682,4
id_000123,13
id_000801,10
id_001222,15
id_001213,15
id_000162,2
id_000728,9
id_000461,10
id_001341,4
id_000646,8
id_000232,13
id_000899,11
id_000444,3
id_000575,7
id_000794,16
id_000246,3
id_000138,13
id_000341,4
id_000741,9
id_000014,0
id_000179,2
id_000205,13
id_001152,14
id_000853,10
id_001286,16
id_000858,15
id_001251,15
id_000866,10
id_000693,4
id_000813,10
id_000302,3
id_000688,8
id_000046,0
id_001203,15
id_000873,1
id_000703,8
id_000774,9
id_001005,14
id_000057,7
id_000955,7
id_000174,2
id_001308,16
id_001002,12
id_000968,12
id_001301,16
id_000907,11
id_001359,16
id_000317,3
id_000771,9
id_000911,11
id_001149,14
id_000874,0
id_000908,11
id_000366,4
id_000074,4
id_001076,13
id_000330,4
id_000710,13
id_001135,14
id_001164,0
id_001271,3
id_001148,14
id_000618,7
id_000838,10
id_000015,0
id_000971,12
id_000704,8
id_001004,0
id_000601,1
id_001001,0
id_000368,4
id_000475,5
id_000436,5
id_000855,10
id_000035,0
id_001282,16
id_000262,3
id_000923,11
id_000739,9
id_000628,11
id_000361,1
id_000942,1
id_000962,12
id_000937,11
id_001265,2
id_000470,5
id_001181,16
id_000324,4
id_000258,3
id_000538,5
id_000490,6
id_000672,8
id_000856,10
id_000487,6
id_000424,5
id_000761,9
id_000959,9
id_000384,4
id_001241,10
id_000515,6
id_000969,12
id_000469,5
id_000247,3
id_001279,13
id_001212,15
id_001165,14
id_000762,9
id_000947,11
id_001011,12
id_001216,15
id_000973,12
id_000941,7
id_000171,2
id_000244,3
id_000375,1
id_000066,7
id_000590,7
id_000496,6
id_000034,0
id_000164,2
id_000420,5
id_000286,13
id_000237,2
id_000602,7
id_000591,7
id_000417,5
id_000003,0
id_000170,2
id_000609,13
id_000458,5
id_000747,9
id_000749,9
id_000956,9
id_001118,2
id_000571,7
id_000191,2
id_000439,5
id_000198,2
id_000685,3
id_000549,7
id_001275,1
id_000104,1
id_000998,12
id_001194,13
id_000788,9
id_000883,11
id_000092,1
id_001306,16
id_000814,10
id_000803,10
id_000316,7
id_001113,2
id_000182,2
id_000094,1
id_001093,2
id_000980,12
id_000982,12
id_001343,16
id_000902,11
id_001317,16
id_000069,2
id_000901,11
id_000216,8
id_000714,8
id_000756,9
id_000584,7
id_001291,16
id_000950,7
id_000202,2
id_000443,5
id_000485,6
id_000675,8
id_000963,12
id_001119,13
id_001085,13
id_000932,11
id_001237,15
id_000606,5
id_000431,5
id_000242,3
id_000318,3
id_000935,11
id_001051,13
id_000755,9
id_000154,11
id_000408,5
id_001351,16
id_000904,11
id_001174,7
id_000449,4
id_001089,13
id_000540,13
id_000468,5
id_000666,8
id_001360,3
id_000062,7
id_001197,7
id_000214,2
id_000369,4
id_001100,13
id_000486,6
id_000772,9
id_000849,15
id_000012,0
id_001348,16
id_000845,4
id_001140,14
id_000837,10
id_000925,7
id_000459,5
id_000563,7
id_001105,13
id_000037,0
id_001095,2
id_001114,13
id_000767,9
id_000792,12
id_001064,13
id_001189,7
id_000869,10
id_000281,2
id_001065,13
id_000479,3
id_000503,6
id_000964,12
id_001154,14
id_001247,2
id_000042,0
id_000509,6
id_000805,10
id_001069,13
id_001184,7
id_000266,3
id_000462,5
id_000292,3
id_000194,2
id_001044,13
id_000252,3
id_001160,14
id_000505,6
id_001058,13
id_001256,1
id_000153,2
id_001195,7
id_001228,15
id_000222,2
id_000753,9
id_000696,15
id_000832,10
id_001136,14
id_001270,15
id_000250,3
id_000623,13
id_000683,8
id_000727,9
id_000224,2
id_000990,12
id_000573,7
id_000663,8
id_001338,13
id_000876,15
id_000090,1
id_000532,6
id_001060,13
id_000310,3
id_000653,8
id_001003,12
id_000587,7
id_000407,5
id_000208,2
id_000410,5
id_001031,12
id_000221,2
id_000328,4
id_000564,7
id_001112,2
id_000348,4
id_000412,5
id_000418,5
id_001276,10
id_000897,11
id_001082,8
id_000822,10
id_000562,7
id_000326,4
id_001071,13
id_000989,12
id_000572,7
id_000820,10
id_000525,6
id_001354,16
id_000067,7
id_000406,5
id_001303,16
id_000289,3
id_000307,3
id_001169,0
id_000752,9
id_000231,2
id_001036,7
id_000868,10
id_000582,7
id_000089,1
id_001202,15
id_000521,6
id_000063,0
id_000055,13
id_001186,7
id_001196,2
id_001295,16
id_000024,0
id_001240,15
id_000206,2
id_001172,2
id_000392,2
id_000165,2
id_000634,13
id_000647,8
id_000976,12
id_000147,4
id_001319,16
id_000999,12
id_000184,2
id_000566,7
id_000995,12
id_001328,16
id_000365,4
id_001211,15
id_001163,7
id_001290,16
id_000536,5
id_000737,9
id_001068,13
id_000359,4
id_000304,5
id_000806,10
id_001130,14
id_000013,0
id_001225,15
id_001284,16
id_001006,7
id_000677,8
id_000893,11
id_000415,5
id_001299,16
id_000295,3
id_000115,1
id_000394,4
id_001179,7
id_000016,0
id_000176,2
id_000514,6
id_001132,14
id_001077,13
id_000442,5
id_000131,2
id_000072,7
id_000201,2
id_000233,7
id_000200,2
id_001055,13
id_000434,5
id_001257,2
id_000045,7
id_000695,8
id_001205,15
id_001092,13
id_000332,4
id_000100,1
id_001305,16
id_000437,5
id_000082,1
id_001061,13
id_000520,6
