obs_id,class_pred
id_002952,4
id_002955,2
id_002958,1
id_002963,1
id_002971,0
id_002979,5
id_002980,3
id_002981,0
id_002983,1
id_002985,3
id_002993,1
id_002996,0
id_002998,0
id_003004,2
id_003009,5
id_003011,2
id_003016,5
id_003017,3
id_003023,2
id_003031,2
id_003033,2
id_003034,3
id_003037,3
id_003040,1
id_003043,4
id_003048,4
id_003051,3
id_003054,0
id_003055,2
id_003056,1
id_003057,1
id_003066,1
id_003073,2
id_003082,3
id_003083,3
id_003086,5
id_003092,5
id_003099,5
id_003111,5
id_003119,1
id_003125,2
id_003135,4
id_003145,4
id_003150,3
id_003152,3
id_003155,5
id_003157,2
id_003159,4
id_003164,4
id_003168,3
id_003177,4
id_003181,0
id_003186,3
id_003198,5
id_003200,0
id_003201,4
id_003207,4
id_003209,2
id_003210,4
id_003214,1
id_003219,4
id_003220,5
id_003225,5
id_003228,4
id_003229,4
id_003233,1
id_003237,3
id_003242,4
id_003249,3
id_003256,3
id_003261,2
id_003271,5
id_003275,2
id_003280,2
id_003288,5
id_003293,5
id_003299,5
id_003302,3
id_003305,2
id_003323,2
id_003330,3
id_003332,5
id_003334,0
id_003342,1
id_003344,3
id_003361,3
id_003364,5
id_003365,5
id_003366,0
id_003384,0
id_003388,3
id_003391,4
id_003404,4
id_003408,0
id_003415,3
id_003418,4
id_003423,0
id_003424,2
id_003431,0
id_003434,4
id_003439,3
id_003440,1
id_003446,3
id_003449,3
id_003450,4
id_003463,1
id_003468,3
id_003489,5
id_003508,1
id_003515,0
id_003516,0
id_003522,3
id_003531,2
id_003534,4
id_003551,0
id_003553,3
id_003559,0
id_003566,4
id_003570,1
id_003571,5
id_003572,2
id_003573,0
id_003579,1
id_003582,5
id_003588,1
id_003594,3
id_003600,2
id_003605,3
id_003619,4
id_003623,1
id_003634,2
id_003638,1
id_003639,1
id_003651,4
id_003657,1
id_003663,0
id_003669,0
id_003670,1
id_003675,1
id_003677,4
id_003698,3
id_003699,5
id_003701,1
id_003702,2
id_003714,0
id_003721,2
id_003726,1
id_003729,3
id_003735,2
id_003737,3
id_003739,2
id_003741,0
id_003743,1
id_003747,2
id_003750,3
id_003752,2
id_003754,1
id_003757,3
id_003760,3
id_003763,0
id_003786,2
id_003793,3
id_003796,1
id_003812,5
id_003834,4
id_003835,3
id_003838,2
id_003839,2
id_003842,3
id_003846,0
id_003849,1
id_003850,4
id_003856,4
id_003868,2
id_003872,4
id_003874,1
id_003876,4
id_003881,4
id_003882,3
id_003883,4
id_003887,0
id_003891,1
id_003892,3
id_003894,0
id_003897,4
id_003900,0
id_003901,0
id_003903,2
id_003904,3
id_003923,0
id_003936,3
id_003943,0
id_003944,3
id_003945,5
id_003949,0
id_003957,5
id_003959,2
id_003970,3
id_003973,2
id_003974,2
id_003981,5
id_003985,5
id_003986,2
id_003987,1
id_004000,4
id_004007,5
id_004008,5
id_004010,0
id_004012,0
id_004019,2
id_004025,4
id_004033,0
id_004038,2
id_004044,2
id_004051,3
id_004053,3
id_004067,1
id_004076,1
id_004077,1
id_004082,2
id_004084,2
id_004085,0
id_004088,0
id_004090,0
id_004098,4
id_004100,5
id_004104,0
id_004105,0
id_004108,0
id_004110,3
id_004111,2
id_004116,4
id_004124,2
id_004125,1
id_004127,1
id_004130,0
id_004135,2
id_004136,4
id_004137,2
id_004143,1
id_004145,1
id_004148,2
id_004149,0
id_004150,1
id_004152,4
id_004153,3
id_004154,1
id_004157,0
id_004160,4
id_004161,2
id_004164,5
id_004169,5
id_004173,3
id_004176,1
id_004177,2
id_004179,0
id_004188,2
id_004191,0
id_004194,0
id_004196,0
id_004211,0
id_004215,2
id_004218,4
id_004227,5
id_004232,5
id_004237,0
id_004238,1
id_004241,0
id_004247,5
id_004250,3
id_004253,1
id_004254,0
id_004258,2
id_004261,2
id_004264,5
id_004267,1
id_004271,3
id_004278,3
id_004281,0
id_004282,0
id_004295,5
id_004296,3
id_004299,3
id_004302,0
id_004304,4
id_004305,2
id_004310,4
id_004323,1
id_004324,1
id_004325,2
id_004338,0
id_004348,0
id_004351,0
id_004356,5
id_004357,4
id_004359,1
id_004360,1
id_004361,3
id_004362,0
id_004369,4
id_004379,0
id_004380,4
id_004385,2
id_004388,1
id_004390,2
id_004395,4
id_004396,2
id_004400,0
id_004410,1
id_004413,2
id_004415,4
id_004419,0
id_004423,0
id_004426,0
id_004427,2
id_004428,5
id_004436,0
id_004443,1
id_004450,4
id_004451,1
id_004457,3
id_004471,2
id_004474,2
id_004476,4
id_004479,4
id_004480,1
id_004481,1
id_004486,4
id_004487,3
id_004492,5
id_004495,1
id_004500,2
id_004505,0
id_004506,5
id_004507,2
id_004511,1
id_004513,3
id_004520,0
id_004528,1
id_004533,5
id_004535,2
id_004540,2
id_004543,2
id_004548,0
id_004551,3
id_004552,1
id_004554,2
id_004557,4
id_004558,0
id_004564,2
id_004567,4
id_004569,3
id_004579,1
id_004584,2
id_004589,2
id_004591,5
id_004596,0
id_004600,2
id_004605,4
id_004606,5
id_004608,0
id_004609,5
id_004615,3
id_004629,5
id_004640,4
id_004642,2
id_004644,2
id_004649,3
id_004650,1
id_004656,4
id_004661,2
id_004662,4
id_004664,3
id_004667,5
id_004674,4
id_004684,4
id_004694,0
id_004707,3
id_004712,3
id_004714,1
id_004722,4
id_004723,2
id_004729,0
id_004738,3
id_004747,4
id_004751,5
id_004753,1
id_004761,3
id_004766,2
id_004767,5
id_004770,5
id_004771,5
id_004774,1
id_004782,5
id_004785,4
id_004786,2
id_004796,4
id_004798,1
id_004799,0
id_004801,1
id_004809,5
id_004815,5
id_004821,2
id_004827,5
id_004832,5
id_004834,5
id_004838,5
id_004842,0
id_004843,5
id_004846,0
id_004849,0
id_004854,3
id_004856,1
id_004857,1
id_004858,1
id_004870,0
id_004871,4
id_004873,2
id_004875,3
id_004883,5
id_004900,2
id_004904,4
id_004905,1
id_004910,4
id_004927,2
id_004935,3
id_004940,3
id_004941,3
id_004951,5
id_004952,3
id_004964,2
id_004968,1
id_004972,1
id_004975,2
id_004984,0
id_004985,2
id_004991,2
id_004996,1
id_004998,2
id_005002,1
id_005003,0
id_005006,1
id_005009,0
id_005012,1
id_005021,0
id_005023,3
id_005039,2
id_005042,4
id_005043,0
id_005046,3
id_005050,4
id_005052,1
id_005056,1
id_005057,0
id_005058,3
id_005059,5
id_005061,2
id_005063,0
id_005068,3
id_005070,1
id_005071,2
id_005072,3
id_005079,5
id_005089,5
id_005090,5
id_005094,3
id_005096,3
id_005098,2
id_005103,2
id_005106,4
id_005107,5
id_005110,0
id_005114,5
id_005115,4
id_005116,3
id_005119,1
id_005132,0
id_005136,2
id_005139,3
id_005141,2
id_005143,1
id_005145,3
id_005147,2
id_005148,1
id_005149,0
id_005151,1
id_005152,2
id_005157,5
id_005162,1
id_005175,3
id_005177,3
id_005187,2
id_005193,5
id_005204,4
id_005215,1
id_005219,4
id_005221,3
id_005223,1
id_005231,0
id_005232,5
id_005237,2
id_005241,5
id_005248,1
id_005252,2
id_005255,4
id_005261,3
id_005264,0
id_005272,2
id_005274,0
id_005275,1
id_005276,2
id_005277,0
id_005279,3
id_005282,3
id_005286,4
id_005288,1
id_005306,3
id_005316,4
id_005321,3
id_005326,3
id_005331,0
id_005332,3
id_005333,3
id_005335,3
id_005336,2
id_005338,4
id_005339,2
id_005342,4
id_005343,2
id_005346,0
id_005347,1
id_005348,3
id_005350,0
id_005361,5
id_005367,5
id_005370,2
id_005378,4
id_005382,2
id_005385,1
id_005386,5
id_005389,4
id_005392,3
id_005394,3
id_005401,1
id_005402,4
id_005405,5
id_005407,2
id_005408,3
id_005411,1
id_005412,4
id_005416,4
id_005417,1
id_005418,0
id_005420,0
id_005424,4
id_005426,0
id_005430,2
id_005434,5
id_005440,0
id_005453,2
id_005458,0
id_005460,5
id_005467,2
id_005468,1
id_005477,2
id_005479,0
id_005481,2
id_005483,0
id_005486,3
id_005488,1
id_005490,5
id_005491,1
id_005492,1
id_005497,1
id_005501,4
id_005503,5
id_005505,3
id_005510,2
id_005514,3
id_005516,0
id_005519,0
id_005522,3
id_005523,3
id_005526,5
id_005528,1
id_005531,0
id_005536,4
id_005543,1
id_005548,0
id_005549,2
id_005551,1
id_005558,2
id_005560,4
id_005566,0
id_005571,0
id_005588,4
id_005590,0
id_005593,5
id_005598,3
id_005603,3
id_005616,0
id_005618,0
id_005620,2
id_005629,3
id_005634,2
id_005638,1
id_005640,2
id_005642,5
id_005644,2
id_005649,5
id_005651,5
id_005653,2
id_005662,4
id_005669,0
id_005671,2
id_005673,2
id_005679,2
id_005680,5
id_005687,0
id_005690,5
id_005693,4
id_005695,5
id_005701,5
id_005702,4
id_005708,2
id_005715,3
id_005721,2
id_005728,0
id_005733,4
id_005735,3
id_005740,5
id_005747,5
id_005748,2
id_005749,5
id_005753,2
id_005754,3
id_005755,4
id_005756,2
id_005757,4
id_005759,0
id_005764,3
id_005767,0
id_005768,4
id_005773,0
id_005776,0
id_005777,2
id_005780,4
id_005784,3
id_005785,4
id_005789,5
id_005791,1
id_005793,0
id_005803,3
id_005806,5
id_005809,5
id_005816,4
id_005822,0
id_005826,3
id_005827,1
id_005830,4
id_005831,0
id_005832,4
id_005848,0
id_005853,2
id_005861,4
id_005869,2
id_005873,4
id_005875,4
id_005882,2
id_005886,5
id_005891,3
id_005893,5
id_005902,1
id_005909,1
id_005911,4
id_005912,1
id_005914,0
id_005915,4
id_005917,3
id_005923,2
id_005926,4
id_005927,3
id_005928,5
id_005930,5
id_005933,3
id_005935,0
id_005937,2
id_005942,3
id_005945,2
id_005951,5
id_005952,3
id_005954,2
id_005963,2
id_005966,0
id_005967,4
id_005975,0
id_005977,3
id_005986,2
id_005987,5
id_005991,2
id_005993,2
id_006002,5
id_006003,4
id_006010,5
id_006012,2
id_006015,3
id_006020,4
id_006021,2
id_006023,4
id_006028,1
id_006031,3
id_006036,4
id_006040,0
id_006042,2
id_006046,5
id_006048,4
id_006050,3
id_006052,1
id_006069,1
id_006070,4
id_006072,4
id_006073,1
id_006074,5
id_006075,3
id_006078,5
id_006081,4
id_006082,0
id_006083,1
id_006084,3
id_006089,1
id_006095,4
id_006098,5
id_006100,4
id_006105,5
id_006107,1
id_006108,3
id_006110,5
id_006111,4
id_006114,3
id_006116,0
id_006117,1
id_006119,5
id_006121,4
id_006126,3
id_006146,1
id_006147,3
id_006149,4
id_006153,4
id_006161,1
id_006164,2
id_006166,1
id_006169,5
id_006170,0
id_006178,4
id_006179,2
id_006180,0
id_006182,4
id_006186,1
id_006202,2
id_006207,3
id_006209,1
id_006210,1
id_006225,5
id_006229,1
id_006237,1
id_006248,4
id_006250,0
id_006251,2
id_006254,3
id_006264,0
id_006276,1
id_006278,0
id_006279,0
id_006280,1
id_006292,5
id_006296,4
id_006315,4
id_006324,3
id_006325,4
id_006326,0
id_006332,0
id_006336,1
id_006337,1
id_006341,3
id_006350,5
id_006352,4
id_006361,3
id_006370,3
id_006372,5
id_006377,3
id_006381,0
id_006382,1
id_006395,5
id_006401,3
id_006405,2
id_006410,2
id_006416,2
id_006434,1
id_006453,4
id_006454,1
id_006457,4
id_006459,2
id_006460,0
id_006468,1
id_006471,2
id_006472,5
id_006475,5
id_006488,0
id_006490,5
id_006498,0
id_006504,2
id_006513,5
id_006515,1
id_006521,2
id_006522,4
id_006523,2
id_006525,3
id_006526,2
id_006535,1
id_006536,1
id_006539,0
id_006540,1
id_006542,4
id_006551,4
id_006555,0
id_006570,5
id_006572,2
id_006578,0
id_006581,1
id_006586,1
id_006596,1
id_006601,2
id_006603,0
id_006605,4
id_006607,0
id_006613,5
id_006616,5
id_006635,2
id_006636,2
id_006638,2
id_006644,2
id_006645,3
id_006651,0
id_006652,5
id_006662,2
id_006667,1
id_006669,3
id_006672,5
id_006673,2
id_006686,1
id_006689,4
id_006693,0
id_006699,5
id_006705,3
id_006706,3
id_006709,0
id_006710,1
id_006714,5
id_006718,1
id_006725,5
id_006732,1
id_006739,4
id_006744,3
id_006752,3
id_006755,3
id_006757,3
id_006758,4
id_006765,5
id_006768,2
id_006770,1
id_006771,5
id_006772,2
id_006773,0
id_006774,2
id_006778,5
id_006780,1
id_006788,3
id_006792,4
id_006795,0
id_006796,4
id_006800,3
id_006803,1
id_006805,2
id_006808,1
id_006809,5
id_006810,5
id_006811,3
id_006815,5
id_006817,3
id_006820,3
id_006823,4
id_006825,1
id_006832,4
id_006834,4
id_006841,5
id_006842,1
id_006845,1
id_006846,4
id_006851,2
id_006855,4
id_006856,1
id_006859,4
id_006865,3
id_006872,5
id_006874,5
id_006875,2
id_006878,2
id_006883,4
id_006892,4
id_006895,5
id_006898,0
id_006903,1
id_006908,1
id_006918,0
id_006919,2
id_006927,3
id_006933,1
id_006935,3
id_006946,4
id_006955,2
id_006960,4
id_006961,4
id_006969,3
id_006972,0
id_006974,3
id_006995,2
id_006998,5
id_006999,4
id_007000,1
id_007001,5
id_007002,3
id_007005,0
id_007007,0
id_007010,5
id_007013,5
id_007015,4
id_007019,2
id_007024,1
id_007032,0
id_007038,1
id_007041,3
id_007046,4
id_007058,1
id_007070,1
id_007071,5
id_007076,0
id_007078,2
id_007089,3
id_007093,4
id_007096,0
id_007100,5
id_007101,0
id_007105,4
id_007106,2
id_007107,5
id_007109,5
id_007110,0
id_007116,0
id_007117,4
id_007122,4
id_007124,0
id_007135,3
id_007148,2
id_007151,4
id_007152,4
id_007159,2
id_007163,4
id_007165,2
id_007167,4
id_007176,0
id_007184,0
id_007192,0
id_007196,3
id_007214,3
id_007218,4
id_007220,1
id_007225,5
id_007230,3
id_007236,2
id_007237,3
id_007240,5
id_007243,3
id_007245,2
id_007246,1
id_007248,0
id_007249,2
id_007250,1
id_007257,1
id_007260,5
id_007262,1
id_007264,0
id_007273,4
id_007275,3
id_007276,1
id_007277,0
id_007285,5
id_007291,3
id_007297,3
id_007300,5
id_007306,1
id_007314,4
id_007320,1
id_007325,3
id_007326,2
id_007330,0
id_007333,1
id_007337,3
id_007339,0
id_007346,2
id_007350,5
id_007361,4
id_007363,0
id_007365,3
id_007368,4
id_007376,1
id_007379,4
id_007391,2
id_007395,5
id_007399,0
id_007405,3
id_007407,4
id_007414,0
id_007418,0
id_007420,1
id_007423,3
id_007424,1
id_007427,4
id_007433,2
id_007441,1
id_007462,0
id_007469,0
id_007471,2
id_007472,5
id_007480,1
id_007483,4
id_007484,0
id_007495,0
id_007496,2
id_007497,0
id_007498,1
id_007499,0
id_007502,4
id_007504,1
id_007511,1
id_007514,0
id_007515,4
id_007516,3
id_007523,1
id_007528,5
id_007537,0
id_007538,4
id_007540,5
id_007542,1
id_007551,5
id_007552,4
id_007553,4
id_007558,3
id_007570,1
id_007573,5
id_007576,2
id_007577,1
id_007578,2
id_007580,5
id_007583,1
id_007587,3
id_007588,2
id_007600,3
id_007605,0
id_007606,4
id_007610,1
id_007614,3
id_007622,2
id_007631,2
id_007635,3
id_007648,4
id_007657,3
id_007661,5
id_007668,3
id_007672,1
id_007673,0
id_007678,2
id_007691,5
id_007701,0
id_007707,1
id_007714,0
id_007717,5
id_007720,0
id_007721,1
id_007724,1
id_007731,0
id_007734,2
id_007737,3
id_007755,3
id_007762,1
id_007765,1
id_007770,3
id_007771,3
id_007772,3
id_007774,3
id_007776,2
id_007779,4
id_007793,1
id_007797,2
id_007800,2
id_007802,2
id_007810,1
id_007813,5
id_007814,0
id_007815,0
id_007821,4
id_007828,3
id_007831,0
id_007836,4
id_007837,3
id_007849,3
id_007851,1
id_007858,0
id_007859,3
id_007865,2
id_007876,2
id_007877,0
id_007879,2
id_007883,2
id_007884,3
id_007886,2
id_007888,2
id_007891,4
id_007896,1
id_007897,5
id_007900,2
id_007905,3
id_007909,2
id_007910,0
id_007911,2
id_007914,1
id_007916,1
id_007918,1
id_007920,1
id_007923,3
id_007930,0
id_007933,3
id_007940,5
id_007941,4
id_007945,4
id_007959,2
id_007961,1
id_007978,3
id_007979,3
id_007980,4
id_007983,2
id_007984,5
id_007985,0
id_007991,5
id_007992,1
id_007994,2
id_007995,3
id_008004,2
id_008005,5
id_008011,5
id_008018,5
id_008024,2
id_008025,3
id_008031,3
id_008033,0
id_008037,0
id_008041,1
id_008045,4
id_008049,3
id_008050,0
id_008053,4
id_008060,0
id_008066,1
id_008069,1
id_008073,2
id_008076,2
id_008077,1
id_008082,4
id_008087,1
id_008088,4
id_008093,3
id_008094,3
id_008095,0
id_008096,3
id_008098,2
id_008105,3
id_008106,0
id_008107,2
id_008125,4
id_008127,0
id_008128,4
id_008130,4
id_008145,4
id_008149,5
id_008153,5
id_008157,1
id_008163,4
id_008172,5
id_008175,3
id_008183,1
id_008185,3
id_008191,1
id_008194,0
id_008196,1
id_008199,3
id_008200,1
id_008207,1
id_008213,2
id_008219,4
id_008225,0
id_008230,5
id_008237,1
id_008239,3
id_008246,2
id_008248,0
id_008250,4
id_008251,4
id_008255,5
id_008260,1
id_008262,2
id_008263,4
id_008264,5
id_008265,4
id_008268,1
id_008272,0
id_008283,4
id_008285,0
id_008286,3
id_008290,0
id_008294,4
id_008299,2
id_008302,5
id_008306,5
id_008310,2
id_008311,1
id_008314,2
id_008315,2
id_008319,4
id_008324,4
id_008329,3
id_008330,1
id_008332,4
id_008342,3
id_008343,1
id_008344,3
id_008349,2
id_008350,3
id_008354,0
id_008355,0
id_008358,2
id_008360,5
id_008364,5
id_008366,5
id_008367,1
id_008382,0
id_008387,4
id_008391,0
id_008394,3
id_008395,3
id_008397,4
id_008398,0
id_008402,2
id_008410,3
id_008413,2
id_008417,4
id_008419,5
id_008429,5
id_008430,4
id_008433,5
id_008439,0
id_008443,2
id_008447,4
id_008449,1
id_008457,2
id_008459,4
id_008460,5
id_008461,0
id_008463,5
id_008471,2
id_008474,5
id_008476,2
id_008477,5
id_008479,2
id_008481,5
id_008484,0
id_008486,0
id_008487,3
id_008488,0
id_008489,2
id_008493,0
id_008500,0
id_008502,0
id_008508,4
id_008509,2
id_008512,2
id_008515,0
id_008517,0
id_008521,3
id_008524,5
id_008527,3
id_008554,2
id_008555,4
id_008560,5
id_008565,4
id_008570,2
id_008577,1
id_008582,2
id_008596,1
id_008601,1
id_008602,3
id_008606,0
id_008608,2
id_008612,5
id_008615,2
id_008620,1
id_008625,3
id_008632,2
id_008633,4
id_008635,1
id_008639,1
id_008648,0
id_008653,0
id_008658,4
id_008663,0
id_008667,4
id_008671,4
id_008673,5
id_008680,5
id_008681,3
id_008685,2
