obs_id,class_pred
id_010981,9
id_001678,2
id_000285,1
id_011748,3
id_003665,3
id_002056,2
id_004992,4
id_005747,5
id_005428,5
id_006465,5
id_010580,9
id_000690,1
id_006928,4
id_008603,7
id_008225,7
id_008290,7
id_005902,5
id_012115,10
id_005026,4
id_010614,9
id_009453,8
id_006653,6
id_010919,9
id_005834,5
id_000102,1
id_009088,7
id_008948,4
id_002341,2
id_008066,7
id_006766,6
id_004186,4
id_007962,7
id_010349,8
id_008848,7
id_004350,4
id_001602,2
id_004842,4
id_011580,10
id_010034,8
id_009464,8
id_011939,10
id_012396,10
id_012805,10
id_000367,1
id_004195,4
id_003462,3
id_001461,2
id_000539,1
id_004616,4
id_004199,6
id_002165,2
id_007748,6
id_004958,4
id_011907,10
id_008140,7
id_004096,4
id_002456,2
id_001437,2
id_012404,10
id_004724,4
id_006998,6
id_009124,8
id_010842,9
id_007123,6
id_000138,1
id_011281,9
id_009592,8
id_012568,3
id_001171,1
id_000618,1
id_010217,8
id_010318,8
id_008145,7
id_012793,10
id_004252,4
id_009097,7
id_011284,9
id_012705,10
id_003004,3
id_008009,7
id_003491,3
id_011905,10
id_012713,10
id_005200,5
id_003132,3
id_001173,1
id_010286,8
id_006527,6
id_008297,7
id_005073,4
id_010467,9
id_009159,8
id_004325,4
id_011785,10
id_008031,5
id_000439,1
id_007406,6
id_005157,4
id_000955,9
id_006555,6
id_011945,10
id_008797,7
id_006869,6
id_003015,3
id_009654,8
id_012830,10
id_010301,8
id_008046,7
id_005952,5
id_006141,5
id_004712,6
id_005587,5
id_010097,8
id_011516,9
id_001829,2
id_009296,8
id_012095,10
id_012083,10
id_012781,10
id_004883,4
id_012419,10
id_001322,2
id_011582,9
id_004289,4
id_006604,7
id_006675,4
id_008853,7
id_012494,10
id_001893,2
id_004214,4
id_007760,6
id_000711,1
id_010544,9
id_002633,3
id_006678,6
id_001690,2
id_004021,4
id_007686,6
id_003168,3
id_007856,7
id_006009,5
id_011607,9
id_010608,10
id_004588,4
id_003887,3
id_010247,8
id_005588,5
id_003906,4
id_001210,1
id_012991,10
id_008524,7
id_008258,7
id_011181,9
id_003729,3
id_011528,9
id_002496,2
id_009791,6
id_002776,3
id_000380,1
id_010649,9
id_008463,7
id_011636,9
id_008347,7
id_010412,9
id_004469,4
id_004845,4
id_007009,6
id_001175,1
id_002393,2
id_007259,10
id_009276,9
id_010703,9
id_012369,10
id_009857,8
id_000720,1
id_007692,6
id_004400,4
id_012544,10
id_011271,9
id_002460,2
id_004552,4
id_012618,10
id_009472,8
id_006439,7
id_010209,8
id_006498,5
id_006185,5
id_005177,4
id_004465,4
id_001522,2
id_003674,3
id_003409,3
id_009490,8
id_009587,6
id_001772,2
id_006350,5
id_007356,6
id_006230,5
id_004755,4
id_005247,5
id_000145,1
id_011318,9
id_012666,10
id_006246,5
id_010095,8
id_012516,10
id_005220,5
id_006883,6
id_009710,8
id_002064,2
id_012472,10
id_005825,5
id_011436,9
id_011081,9
id_009235,8
id_008320,7
id_007968,7
id_000901,1
id_005208,7
id_006526,6
id_011588,9
id_008754,7
id_008904,6
id_012761,10
id_001479,2
id_009622,8
id_005384,5
id_005301,5
id_000338,1
id_012577,10
id_005191,4
id_009422,8
id_000059,1
id_007412,6
id_011119,9
id_008676,5
id_003223,3
id_010447,9
id_004095,4
id_007098,6
id_005311,5
id_000634,1
id_008955,7
id_006726,6
id_009216,8
id_000623,1
id_008770,7
id_003652,3
id_003477,3
id_010177,8
id_001060,1
id_000524,1
id_004276,4
id_006649,6
id_007471,6
id_003327,3
id_002516,2
id_004677,4
id_005791,4
id_010238,8
id_001489,2
id_012331,10
id_006085,5
id_011052,9
id_006752,4
id_001575,2
id_005413,5
id_002355,2
id_005325,5
id_002757,3
id_011766,10
id_005490,5
id_009513,8
id_001937,2
id_010609,9
id_002523,2
id_002178,2
id_002018,2
id_006916,6
id_008896,5
id_010715,9
id_008665,7
id_005840,5
id_010032,8
id_000204,1
id_012180,10
id_007763,6
id_005239,5
id_000348,1
id_009208,8
id_002550,2
id_012215,10
id_011087,9
id_008706,7
id_008931,7
id_005773,5
id_010537,9
id_002021,2
id_007578,6
id_003571,3
id_005571,4
id_000558,1
id_002170,2
id_000708,1
id_011530,9
id_004184,4
id_006323,5
id_007632,8
id_002896,3
id_006299,7
id_009842,8
id_004250,4
id_010476,9
id_000421,1
id_011845,10
id_009089,7
id_003333,3
id_012361,10
id_004243,4
id_011548,9
id_004129,4
id_000387,1
id_004311,6
id_004719,4
id_004351,4
id_011700,9
id_012255,10
id_006658,6
id_011275,9
id_012924,10
id_002957,3
id_008735,7
id_004251,4
id_006751,6
id_009048,6
id_009982,8
id_010589,9
id_000437,1
id_002679,3
id_004468,4
id_003721,3
id_008859,7
id_008516,7
id_011075,9
id_012905,10
id_009473,8
id_004877,4
id_007017,6
id_000929,1
id_010618,9
id_011631,9
id_006148,5
id_012816,1
id_001636,2
id_002903,3
id_005957,4
id_005763,5
id_005288,4
id_000478,1
id_007831,7
id_008696,7
id_004274,4
id_011501,9
id_009029,7
id_000617,1
id_012741,10
id_002646,3
id_000440,1
id_003166,3
id_008749,7
id_003010,3
id_002853,3
id_000256,1
id_003213,3
id_008398,7
id_012199,10
id_000762,1
id_004827,7
id_005947,1
id_012557,10
id_008777,7
id_000932,1
id_005113,4
id_011811,10
id_009870,8
id_002714,3
id_005939,5
id_012448,10
id_003136,3
id_005512,5
id_008983,8
id_012008,10
id_004027,4
id_011450,9
id_011656,10
id_010897,9
id_005970,5
id_009510,8
id_009729,8
id_008210,7
id_007041,6
id_004005,4
id_000016,1
id_000797,1
id_001041,1
id_000159,1
id_004065,4
id_001444,2
id_007185,6
id_000452,1
id_000116,1
id_001956,2
id_010066,8
id_009279,8
id_003301,3
id_002277,2
id_002731,3
id_000750,1
id_000725,1
id_012690,10
id_000883,9
id_000519,1
id_006317,5
id_009542,8
id_008399,7
id_000805,1
id_000218,1
id_005344,4
id_001905,2
id_008686,7
id_008506,7
id_010695,9
id_012603,10
id_011728,10
id_011895,10
id_000474,1
id_010791,9
id_009931,2
id_012582,10
id_003489,3
id_006060,5
id_005171,4
id_007363,6
id_011178,9
id_002898,3
id_003281,3
id_008869,7
id_009068,7
id_011227,9
id_005582,5
id_010382,8
id_003764,3
id_002509,2
id_011105,9
id_000636,1
id_012460,10
id_005502,5
id_005014,4
id_008081,7
id_009123,8
id_010988,9
id_009882,8
id_001129,1
id_002144,2
id_007738,6
id_010533,9
id_007136,7
id_003161,3
id_010644,9
id_002261,2
id_005887,5
id_000119,1
id_004340,4
id_005324,6
id_001514,2
id_007516,6
id_003641,3
id_002885,3
id_004316,4
id_010745,9
id_011920,10
id_008812,6
id_011944,10
id_006494,5
id_005218,5
id_011603,9
id_001784,2
id_000800,1
id_000292,9
id_007364,6
id_008375,7
id_009631,4
id_001656,2
id_001921,2
id_011884,10
id_004791,5
id_002258,2
id_005740,5
id_006539,4
id_003943,4
id_012012,10
id_006340,5
id_001607,2
id_005267,5
id_007455,6
id_002437,2
id_001611,1
id_009326,8
id_007634,6
id_003387,3
id_002296,2
id_003187,10
id_006370,5
id_008218,7
id_004599,4
id_011457,9
id_001420,2
id_000470,1
id_006052,2
id_006938,6
id_010065,8
id_007848,7
id_011325,9
id_006135,4
id_001019,1
id_011925,10
id_004812,4
id_010735,9
id_010509,9
id_003553,3
id_001589,2
id_003186,3
id_000069,1
id_009819,8
id_002093,2
id_010098,8
id_001997,2
id_009150,8
id_006214,5
id_003265,3
id_004109,4
id_008441,7
id_007081,6
id_005618,5
id_004026,4
id_011583,9
id_007729,6
id_002349,2
id_012151,10
id_006138,5
id_010563,9
id_001827,9
id_012243,9
id_001950,2
id_007347,2
id_005999,5
id_002250,2
id_004875,4
id_006962,6
id_012559,10
id_005749,5
id_012064,10
id_000551,1
id_006392,5
id_005289,5
id_010829,9
id_010525,9
id_011959,10
id_008985,7
id_004813,4
id_006652,7
id_000958,1
id_001392,4
id_011046,9
id_010492,9
id_001949,8
id_006345,5
id_011098,9
id_003888,3
id_001919,2
id_011332,9
id_005517,5
id_002634,3
id_012538,10
id_007386,6
id_004801,4
id_010734,9
id_006033,5
id_008663,7
id_000328,1
id_004524,4
id_004611,4
id_012120,10
id_004344,4
id_007613,6
id_000393,1
id_008296,8
id_009718,8
id_006046,5
id_001342,2
id_010797,9
id_004924,5
id_005643,7
id_008500,7
id_002881,3
id_003568,3
id_008388,7
id_009187,8
id_000165,1
id_006563,6
id_007766,6
id_011088,9
id_008216,7
id_003020,3
id_004891,4
id_001463,2
id_001570,2
id_007615,6
id_004121,4
id_005028,4
id_011172,9
id_004565,4
id_002718,3
id_008207,7
id_000118,1
id_008157,7
id_009410,8
id_006032,5
id_003662,3
id_008761,7
id_003621,3
id_012919,10
id_001332,2
id_009477,8
id_005833,5
id_009893,8
id_009008,7
id_010713,9
id_003307,3
id_012903,10
id_003230,3
id_003917,4
id_010251,8
id_001304,2
id_004774,4
id_004819,4
id_005180,4
id_002101,2
id_003153,3
id_007825,7
id_009681,8
id_004996,4
id_001899,2
id_003423,3
id_009512,8
id_001948,2
id_009364,8
id_006215,5
id_003794,3
id_003262,3
id_009505,8
id_001233,1
id_009932,8
id_000940,1
id_008502,7
id_010244,2
id_011593,9
id_002951,3
id_000295,1
id_002641,3
id_001446,2
id_004562,4
id_000999,1
id_003346,3
id_006708,6
id_003889,3
id_011167,9
id_004466,4
id_012972,10
id_003234,3
id_008133,7
id_001621,2
id_009585,8
id_009021,7
id_005233,5
id_005402,5
id_008048,10
id_000880,1
id_007646,6
id_009340,8
id_011843,10
id_000484,1
id_004547,6
id_004067,4
id_005276,5
id_004572,4
id_010851,9
id_002057,2
id_001771,2
id_007244,6
id_012228,10
id_000781,1
id_009199,8
id_011050,9
id_002447,2
id_007596,6
id_003913,4
id_011279,9
id_009647,8
id_008738,7
id_002629,3
id_000540,1
id_004326,4
id_008748,7
id_011014,9
id_007942,7
id_008274,7
id_012986,10
id_008329,7
id_010128,7
id_005256,5
id_007979,7
id_001508,2
id_008679,7
id_000793,1
id_003310,3
id_004852,4
id_012278,10
id_011518,9
id_012868,10
id_006925,6
id_012720,10
id_006660,6
id_001158,1
id_007424,6
id_009640,8
id_004123,6
id_001578,2
id_000954,1
id_004126,4
id_011729,10
id_006274,5
id_003954,4
id_003699,10
id_004503,4
id_000219,1
id_000430,1
id_010336,8
id_004730,4
id_005522,5
id_004733,4
id_012195,10
id_004695,4
id_005903,5
id_000435,1
id_003504,3
id_011320,9
id_010993,9
id_011297,9
id_009316,4
id_008871,7
id_000776,9
id_001593,2
id_001453,2
id_008959,7
id_012493,10
id_012535,10
id_002145,2
id_004399,4
id_005945,5
id_010727,9
id_000900,1
id_001289,1
id_008855,7
id_003576,3
id_008496,7
id_002727,3
id_004618,4
id_005960,4
id_011029,9
id_000679,1
id_011738,10
id_002827,3
id_004519,4
id_008949,7
id_010140,8
id_007964,7
id_007936,9
id_001936,2
id_009413,8
id_008346,7
id_010886,9
id_000088,1
id_006989,6
id_004298,4
id_008694,7
id_008929,7
id_003055,3
id_002987,3
id_007952,6
id_005686,5
id_004434,4
id_000651,1
id_010527,9
id_009387,8
id_005632,5
id_000377,1
id_005994,5
id_004367,4
id_005835,5
id_004673,4
id_000246,1
id_011989,10
id_001877,2
id_002400,2
id_011408,9
id_011303,9
id_008890,7
id_000894,1
id_011885,10
id_007019,6
id_005110,4
id_000020,1
id_005092,5
id_005856,6
id_007826,7
id_008121,7
id_009144,8
id_001625,2
id_001908,7
id_008873,7
id_005183,4
id_007355,6
id_001221,1
id_009758,8
id_003900,1
id_002330,2
id_008109,7
id_012239,10
id_000864,1
id_000447,1
id_009874,8
id_004360,5
id_010278,8
id_001054,1
id_005786,5
id_012764,10
id_007068,6
id_006164,5
id_010616,9
id_011496,9
id_003263,9
id_001440,2
id_002034,2
id_010275,8
id_011749,10
id_003485,3
id_001920,2
id_000847,1
id_002779,3
id_008351,7
id_012037,10
id_000884,1
id_002012,6
id_001697,2
id_011891,9
id_002699,3
id_006538,6
id_006795,6
id_001150,1
id_012911,10
id_011926,10
id_010004,4
id_010559,10
id_011913,10
id_000414,1
id_006816,6
id_003656,3
id_006479,4
id_004124,4
id_001667,2
id_006597,6
id_003886,3
id_001401,2
id_002976,3
id_011972,10
id_009665,8
id_009105,8
id_010929,9
id_009755,8
id_001732,6
id_006865,6
id_009575,8
id_007342,6
id_012523,10
id_003006,3
id_000286,1
id_003820,3
id_002612,3
id_010189,8
id_007869,7
id_006107,5
id_012579,10
id_002873,3
id_000085,1
id_011798,10
id_012350,10
id_003242,3
id_008631,7
id_010104,8
id_004414,4
id_011606,9
id_002780,10
id_007514,6
id_011316,9
id_004384,4
id_005383,5
id_009419,8
id_005733,5
id_000584,1
id_001515,2
id_001872,2
id_001037,1
id_004678,4
id_000741,1
id_006512,6
id_003899,3
id_006264,5
id_010579,9
id_012928,10
id_011122,9
id_004456,4
id_010904,9
id_007882,7
id_010451,9
id_002939,10
id_004701,4
id_011904,10
id_001279,1
id_005805,5
id_004300,8
id_012005,10
id_000092,1
id_009678,8
id_011670,9
id_004457,4
id_011006,9
id_012056,10
id_006385,5
id_010809,9
id_009984,8
id_003005,3
id_007950,7
id_005178,4
id_002520,2
id_007931,7
id_012220,10
id_002998,3
id_005417,5
id_003713,3
id_001902,2
id_008256,7
id_006101,5
id_002711,3
id_000745,1
id_007804,7
id_009308,8
id_001334,2
id_007989,7
id_000252,1
id_004172,4
id_008452,7
id_003608,3
id_005160,4
id_009524,8
id_003828,3
id_001662,2
id_003472,3
id_001876,8
id_009682,8
id_007661,6
id_012477,10
id_003758,3
id_009586,8
id_009483,8
id_001723,2
id_004856,5
id_005131,6
id_010187,8
id_004783,8
id_007949,7
id_008260,7
id_000143,1
id_000436,1
id_001047,1
id_004594,4
id_010367,8
id_005124,4
id_008695,6
id_008192,7
id_011655,9
id_010005,8
id_001027,1
id_011699,9
id_009775,6
id_007228,6
id_002399,2
id_007742,6
id_011093,9
id_010143,8
id_011063,9
id_005345,5
id_000839,1
id_010054,8
id_002287,8
id_006147,5
id_001214,1
id_012971,10
id_008595,7
id_007997,7
id_001131,1
id_007028,6
id_000241,1
id_007465,6
id_011240,9
id_011569,9
id_011862,10
id_004450,4
id_009108,8
id_012594,10
id_002909,3
id_004815,4
id_005689,5
id_009852,8
id_008405,7
id_011184,9
id_001149,1
id_009554,8
id_005170,4
id_011678,9
id_006537,6
id_011030,9
id_010951,10
id_003255,3
id_008482,7
id_000812,1
id_010321,8
id_001530,2
id_006373,5
id_012305,10
id_001524,2
id_005838,5
id_004207,6
id_000038,1
id_000550,1
id_010106,8
id_009435,8
id_004732,4
id_010558,9
id_005468,5
id_005440,5
id_007533,6
id_001871,2
id_012932,10
id_009863,8
id_002746,3
id_006358,5
id_009722,8
id_004002,4
id_011166,9
id_009948,8
id_008628,7
id_002559,2
id_008806,7
id_011511,9
id_000501,1
id_002285,2
id_009763,8
id_007458,6
id_009940,8
id_009302,8
id_004132,4
id_001039,1
id_006568,6
id_007483,4
id_009396,8
id_005206,5
id_011246,9
id_008573,7
id_001526,2
id_002458,2
id_009690,8
id_005315,5
id_010458,9
id_010466,9
id_009361,8
id_006472,5
id_007026,6
id_009072,7
id_005019,4
id_004709,4
id_006453,5
id_001731,2
id_009213,8
id_005655,5
id_001603,2
id_001258,1
id_001264,1
id_000054,1
id_002719,3
id_010021,8
id_000881,1
id_001580,2
id_000542,1
id_012782,10
id_010441,9
id_011620,9
id_002039,2
id_005644,5
id_003498,3
id_003126,3
id_012466,10
id_011898,10
id_007927,7
id_003816,3
id_007986,7
id_009571,2
id_010049,8
id_008727,7
id_003666,3
id_000480,1
id_010160,8
id_007262,6
id_006310,5
id_008720,7
id_001102,1
id_008510,7
id_009956,6
id_011720,10
id_010633,9
id_004629,4
id_008970,7
id_011099,9
id_003791,3
id_008950,7
id_001016,1
id_000497,1
id_005853,5
id_000547,1
id_001014,1
id_007821,7
id_000396,1
id_004896,4
id_008625,7
id_009448,8
id_011919,10
id_006991,6
id_003918,4
id_006044,5
id_002952,3
id_006504,6
id_010283,7
id_006425,5
id_000642,1
id_001159,1
id_003726,3
id_011488,9
id_008105,7
id_000896,1
id_006968,6
id_005595,6
id_003052,3
id_003324,10
id_005390,5
id_010931,9
id_004803,2
id_009569,8
id_010812,9
id_003247,3
id_006130,5
id_006589,6
id_002904,3
id_009949,8
id_009996,8
id_011185,9
id_001152,1
id_012346,10
id_007982,7
id_001683,2
id_010087,8
id_001842,2
id_012640,10
id_011066,9
id_007099,6
id_012086,10
id_009384,8
id_012836,10
id_009823,8
id_004491,6
id_010592,9
id_012322,10
id_011000,9
id_006363,5
id_006552,6
id_011571,9
id_002244,6
id_006999,6
id_002539,4
id_011616,9
id_008551,7
id_007213,6
id_000654,1
id_007614,6
id_007814,7
id_012936,3
id_001402,2
id_001708,2
id_002005,2
id_000101,1
id_007158,6
id_004210,4
id_012124,10
id_011857,10
id_002300,2
id_002505,2
id_002861,3
id_011512,9
id_010402,9
id_003897,3
id_000961,1
id_004263,4
id_011333,9
id_008878,7
id_003613,3
id_009452,5
id_011260,9
id_002407,2
id_004931,4
id_004270,4
id_010885,9
id_007227,6
id_009086,7
id_010358,8
id_000661,1
id_011596,9
id_007852,7
id_000504,1
id_008526,7
id_006665,6
id_005746,5
id_005098,4
id_000287,1
id_010831,9
id_011120,9
id_007142,6
id_012017,10
id_003002,3
id_000907,1
id_003716,3
id_010061,9
id_003451,3
id_004528,4
id_006456,5
id_006716,6
id_006412,5
id_012689,10
id_009224,4
id_000413,1
id_007035,6
id_004874,4
id_004013,4
id_008697,7
id_012412,10
id_005544,4
id_008285,7
id_005743,5
id_005339,7
id_006606,6
id_006432,5
id_007357,6
id_011915,10
id_011567,9
id_010783,9
id_004277,4
id_012886,10
id_002601,3
id_010664,9
id_000938,1
id_002167,2
id_011500,9
id_006790,6
id_002422,2
id_006598,6
id_002569,2
id_004386,4
id_003903,4
id_012646,10
id_001257,1
id_002860,3
id_011978,10
id_008360,6
id_010460,9
id_005546,5
id_007230,6
id_001971,4
id_006758,6
id_011330,9
id_005493,5
id_000206,1
id_002010,2
id_003354,3
id_003103,3
id_000691,1
id_003980,8
id_006462,5
id_005991,5
id_012483,1
id_005443,5
id_001474,2
id_011912,10
id_008310,7
id_004106,4
id_001688,2
id_002540,7
id_008337,7
id_000566,1
id_006645,6
id_001715,2
id_008531,7
id_011131,9
id_012519,10
id_006923,6
id_006015,5
id_009148,4
id_003597,3
id_006509,6
id_011788,9
id_006377,5
id_006266,5
id_004851,5
id_010747,9
id_007946,7
id_002888,3
id_010339,8
id_004700,4
id_009116,8
id_008427,7
id_012554,10
id_011237,9
id_006054,5
id_010873,9
id_000822,1
id_008588,7
id_009737,8
id_011045,9
id_010769,9
id_012629,10
id_000730,1
id_001433,2
id_005497,5
id_007397,6
id_002112,2
id_001981,2
id_011740,9
id_001750,2
id_009558,8
id_004736,4
id_009790,8
id_009192,8
id_012771,10
id_007071,6
id_007705,6
id_008825,7
id_000381,1
id_012687,10
id_007659,8
id_004809,4
id_002716,3
id_000091,1
id_004689,4
id_011883,10
id_006630,6
id_010963,1
id_005877,5
id_005824,5
id_008751,7
id_000976,1
id_002850,3
id_003967,4
id_002771,1
id_001947,2
id_006372,5
id_005376,5
id_009006,7
id_008345,7
id_003863,3
id_011371,9
id_012799,10
id_006591,6
id_001737,2
id_012390,10
id_012256,10
id_008799,7
id_012927,3
id_010122,8
id_001354,2
id_010971,10
id_011906,10
id_011252,1
id_000221,1
id_007575,4
id_004871,4
id_009810,8
id_000825,1
id_005035,4
id_009855,8
id_007769,6
id_003380,3
id_006489,5
id_009656,4
id_004953,4
id_003742,3
id_006288,5
id_011921,10
id_009233,8
id_001705,2
id_007302,6
id_000012,1
id_003552,3
id_010531,9
id_000140,1
id_000877,1
id_002364,2
id_011022,9
id_005451,5
id_006953,6
id_000067,9
id_012144,10
id_010925,9
id_008390,7
id_000756,1
id_008976,7
id_001361,2
id_004538,4
id_010267,4
id_006134,5
id_000158,1
id_010704,9
id_008521,7
id_000885,1
id_004043,4
id_005314,5
id_007474,6
id_008698,7
id_008958,7
id_000870,1
id_001868,4
id_000407,9
id_002655,3
id_010083,8
id_012110,10
id_002512,2
id_001860,2
id_001655,2
id_007161,6
id_005365,5
id_007658,6
id_003200,3
id_012561,10
id_003182,3
id_005806,5
id_000860,1
id_007492,6
id_002009,2
id_005848,5
id_008849,7
id_003457,3
id_007629,6
id_008530,7
id_002889,3
id_007489,6
id_010945,9
id_006083,5
id_010265,8
id_002288,2
id_002536,2
id_012772,10
id_005084,4
id_008629,7
id_000007,1
id_011796,10
id_009156,2
id_012976,10
id_007846,7
id_002774,3
id_012321,10
id_007667,6
id_004661,4
id_009394,8
id_005886,5
id_006037,5
id_009311,8
id_004152,6
id_001828,2
id_002084,2
id_009432,8
id_003715,3
id_011034,9
id_012909,10
