obs_id,price_pred
id_000353,525104.3070399996
id_000354,460980.57100839756
id_000355,658371.9404246925
id_000356,493136.11955613416
id_000357,474682.56316478207
id_000358,392119.23521096155
id_000359,501144.46368665947
id_000360,422497.0675776511
id_000361,416746.7332399355
id_000362,552174.8475383748
id_000363,386142.6123937695
id_000364,433400.1940547809
id_000365,498913.36179052165
id_000366,377699.7946308158
id_000367,545370.520066749
id_000368,548163.6725175914
id_000369,616642.2821921752
id_000370,390725.3461177617
id_000371,464907.7278671373
id_000372,501539.77699631685
id_000373,613920.1931446386
id_000374,561320.7984627611
id_000375,376130.5189149361
id_000376,600649.1028850533
id_000377,527090.6111923183
id_000378,452299.2113056786
id_000379,453821.0321594034
id_000380,347014.24122527667
id_000381,330292.3382218742
id_000382,430197.0214367771
id_000383,539644.0069355881
id_000384,386908.4998107523
id_000385,377942.5388510169
id_000386,345504.6951409647
id_000387,399213.71005604474
id_000388,396289.21852199174
id_000389,435312.8471406204
id_000390,436017.88772146043
id_000391,471252.93028046197
id_000392,463840.1243687973
id_000393,482984.117385075
id_000394,423903.46742288047
id_000395,427136.20173694147
id_000396,353470.639188306
id_000397,424099.3639288247
id_000398,434008.2102806831
id_000399,562360.4603133823
id_000400,445140.6934027995
id_000401,569817.6302714054
id_000402,406430.5388391818
id_000403,536296.7860462638
id_000404,444254.5904291523
id_000405,360463.03842079715
id_000406,427432.36251334
id_000407,439624.25938466674
id_000408,489850.8814646662
id_000409,449672.38138533523
id_000410,391668.2710182218
id_000411,512706.6126051253
id_000412,414899.46891898575
id_000413,316956.45285581634
id_000414,502939.28945229884
id_000415,409974.7887065089
id_000416,433852.16233694926
id_000417,420502.59988937073
id_000418,464541.1651938857
id_000419,353254.0769581828
id_000420,402202.4909270524
id_000421,475723.2895740896
id_000422,430143.75953167625
id_000423,433716.0810787646
id_000424,462233.8419937842
id_000425,453053.8344086903
id_000426,451660.6712719144
id_000427,443927.18389577954
id_000428,412168.46150320914
id_000429,421775.5482309104
id_000430,469818.69208860374
id_000431,424598.49696201435
id_000432,437702.9485936669
id_000433,494377.5678873904
id_000434,504717.9387992606
id_000435,363610.9857406596
id_000436,378430.7871839159
id_000437,451155.87085259554
id_000438,409811.23816998035
id_000439,493301.0610274083
id_000440,534868.894454518
id_000441,414292.7406915146
id_000442,471576.31803518
id_000443,453881.38145451277
id_000444,410791.8297917741
id_000445,618889.747587377
id_000446,553432.4369086479
id_000447,424201.26528717065
id_000448,466390.5797293339
id_000449,575468.7841269551
id_000450,474823.2895349236
id_000451,420595.6299230731
id_000452,397895.3445711847
id_000453,329975.0366119712
id_000454,422778.5722938031
id_000455,550988.7050128791
id_000456,297205.47782542143
id_000457,475728.0051791031
id_000458,421771.3965341717
id_000459,516091.29568673496
id_000460,379951.61238377163
id_000461,433143.51710745157
id_000462,601402.8423325298
id_000463,356245.26035027945
id_000464,412342.84588780795
id_000465,528736.6588909685
id_000466,509739.85455245007
id_000467,374237.75178294646
id_000468,693144.4364963954
id_000469,424737.2163434252
id_000470,431713.4926985135
id_000471,444592.83306079754
id_000472,436318.02273575857
id_000473,387613.36207397014
id_000474,511115.01299419213
id_000475,325601.232442815
id_000476,524932.0896599687
id_000477,388132.2870164969
id_000478,444003.82990793657
id_000479,295099.5596324464
id_000480,170814.3379018109
id_000481,553182.2725862988
id_000482,459761.4243620138
id_000483,484063.34108627704
id_000484,620631.8482210564
id_000485,696331.9579389659
id_000486,406682.7057673942
id_000487,331145.5828038018
id_000488,321446.8117070199
id_000489,452720.61050408636
id_000490,513156.1925086996
id_000491,446107.398099978
id_000492,473783.08944434056
id_000493,430180.05310976173
id_000494,492784.9260835249
id_000495,368396.59378938883
id_000496,487204.7860697557
id_000497,426365.62459641974
id_000498,339669.4252194851
id_000499,343300.27514345705
id_000500,427904.3654294393
id_000501,516897.31228018296
id_000502,322430.68051787565
id_000503,427404.9045575944
id_000504,454657.1132028541
id_000505,462685.73302745656
id_000506,439518.1770145978
id_000507,630081.8584740618
id_000508,417850.77841113333
id_000509,507611.1117052688
id_000510,383047.3645234267
id_000511,379021.8962268765
id_000512,454988.6124315564
id_000513,566967.7727663083
id_000514,433654.5297609553
id_000515,428641.5384214008
id_000516,432247.58566129993
id_000517,426367.7734847119
id_000518,452076.0961390277
id_000519,493456.29840802203
id_000520,433673.8105812366
id_000521,466580.6364544203
id_000522,376616.43254937424
id_000523,392333.079097907
id_000524,667748.611067284
id_000525,444941.1456219012
id_000526,658129.5381357713
id_000527,419378.40438857436
id_000528,367551.8402161622
id_000529,422852.3473314082
id_000530,400318.6263562759
id_000531,731996.5482605153
id_000532,554222.9902819709
id_000533,466807.18185609195
id_000534,291775.8722735362
id_000535,386570.23352323053
id_000536,279234.374596154
id_000537,508286.13210140564
id_000538,446690.77968729154
id_000539,418841.7462873211
id_000540,350305.2829360941
id_000541,451820.852098168
id_000542,417741.9602360947
id_000543,389686.0761639177
id_000544,444941.61680148647
id_000545,511838.2164904292
id_000546,455433.29004222964
id_000547,429886.5359385046
id_000548,369483.28846695
id_000549,466828.37562676705
id_000550,472197.71402314823
id_000551,348341.8478694336
id_000552,427515.42864354054
id_000553,403530.48344094213
id_000554,484292.8295671329
id_000555,430774.5429811784
id_000556,324791.705495664
id_000557,539166.6073122283
id_000558,356012.82432791765
id_000559,471002.3600511655
id_000560,391982.7303018853
id_000561,508839.22162887314
id_000562,407878.25627572724
id_000563,449727.4518675183
id_000564,412311.6555852405
id_000565,360182.39444727753
id_000566,428740.72045526846
id_000567,449593.67035936203
id_000568,390397.62638478196
id_000569,482510.1639807371
id_000570,427059.830996834
id_000571,371425.68101966643
id_000572,559558.9252647487
id_000573,415696.45877761807
id_000574,427660.29837780306
id_000575,560610.1644923755
id_000576,446465.9888544031
id_000577,387365.80498115916
id_000578,436033.7458354613
id_000579,446267.3175121254
id_000580,384736.9688161678
id_000581,506338.46298060875
id_000582,502957.3153291216
id_000583,596998.2880814951
id_000584,335922.3233887151
id_000585,370036.86517947033
id_000586,401587.2641599633
id_000587,357350.5586397092
id_000588,460168.92774189264
id_000589,431350.3741041271
id_000590,487862.6134512143
id_000591,382805.9703917599
id_000592,588394.8568936787
id_000593,437603.2589711859
id_000594,438026.4531848128
id_000595,431156.80903238157
id_000596,478935.01315293787
id_000597,543257.9907575606
id_000598,478128.3873205533
id_000599,436085.76755209896
id_000600,361517.5155998272
id_000601,478102.2908900552
id_000602,395085.28595990915
id_000603,576549.1982625093
id_000604,384502.3019919972
id_000605,436203.2734169725
id_000606,452173.19171555655
id_000607,353561.85179096926
id_000608,514601.0631104961
id_000609,433282.6080139522
id_000610,431874.13855842355
id_000611,370086.3986974011
id_000612,408196.7554033673
id_000613,418642.04546114395
id_000614,379317.121332158
id_000615,452175.47808517923
id_000616,492212.8164492729
id_000617,537583.0544749987
id_000618,386845.83255711006
id_000619,440421.6896544481
id_000620,420110.54972533585
id_000621,508736.6326775648
id_000622,391669.3401582318
id_000623,565430.292559755
id_000624,486589.68184462
id_000625,354205.35142532067
id_000626,440249.7627481823
id_000627,401738.57380793884
id_000628,407143.6385334498
id_000629,541744.6270381212
id_000630,475363.63754912897
id_000631,472947.38345410826
id_000632,370038.80016777164
id_000633,415783.9304186746
id_000634,451883.0020112508
id_000635,457838.14051582804
id_000636,489616.86128203647
id_000637,378800.1210930415
id_000638,218861.0883586564
id_000639,499059.34275848884
id_000640,408559.3616620321
id_000641,432540.12051221053
id_000642,390130.4803574169
id_000643,536631.954416912
id_000644,393530.48648406146
id_000645,906266.1119889544
id_000646,400557.1311281107
id_000647,458908.36641706823
id_000648,451074.2591765594
id_000649,628047.0106044342
id_000650,416790.54074729205
id_000651,269563.2681824135
id_000652,454687.4136891604
id_000653,358687.3503410442
id_000654,526031.9205085433
id_000655,435077.95942872076
id_000656,397676.3378577172
id_000657,557405.1419701225
id_000658,377843.2705054013
id_000659,712878.2576122322
id_000660,402051.4422594293
id_000661,412325.62107213755
id_000662,429068.3008335084
id_000663,425799.34000734764
id_000664,524208.7898923527
id_000665,491003.2788708893
id_000666,444747.75650499226
id_000667,474881.88556479133
id_000668,424562.607479468
id_000669,409380.2577135137
id_000670,397145.1762032655
id_000671,474024.9816433381
id_000672,721769.1001548971
id_000673,566937.3643305637
id_000674,465677.7084264856
id_000675,458751.5045790646
id_000676,521441.9749095392
id_000677,508322.8785356083
id_000678,362616.28279817477
id_000679,379636.16605444613
id_000680,454955.57098904887
id_000681,448865.93432663684
id_000682,563849.3815997521
id_000683,732097.2261593086
id_000684,446257.48726506997
id_000685,421282.79001168953
id_000686,443169.65117125673
id_000687,489356.2885073529
id_000688,438870.2688285631
id_000689,395224.2730539375
id_000690,402050.47638129495
id_000691,510464.33864158136
id_000692,379573.13060906384
id_000693,372692.5958610585
id_000694,497552.16492692946
id_000695,560436.0248155145
id_000696,342653.88573745487
id_000697,374914.76275795075
id_000698,410748.67555339995
id_000699,524825.387276909
id_000700,476073.61683766876
id_000701,558055.0456839228
id_000702,336921.5257297731
id_000703,465744.2221898655
id_000704,462941.4647305966
id_000705,523841.4832169334
id_000706,525541.5116574833
id_000707,336660.17386810697
id_000708,399856.22753876616
id_000709,407724.19732314197
id_000710,490826.2820631007
id_000711,453245.30578487687
id_000712,345580.8438544613
id_000713,435748.12159576046
id_000714,498690.5698126249
id_000715,433514.80695064453
id_000716,337190.7496042199
id_000717,228068.2762114008
id_000718,379451.84861726523
id_000719,424481.8578027337
id_000720,411563.89033493854
id_000721,507899.40746230166
id_000722,522735.0432979775
id_000723,429538.21215979103
id_000724,375226.0128240087
id_000725,300847.65881158155
id_000726,627232.693405212
id_000727,428253.90317854646
id_000728,403328.0477932144
id_000729,370896.6715962272
id_000730,404373.50653100683
id_000731,473367.18932652735
id_000732,291888.88318630157
id_000733,443563.7740084693
id_000734,344343.9701147929
id_000735,551715.8306552127
id_000736,593616.1740788874
id_000737,402352.6891612979
id_000738,507349.9598788397
id_000739,430281.34787189285
id_000740,460328.73342029593
id_000741,394020.04000857123
id_000742,305173.0521903776
id_000743,381775.97990639077
id_000744,449466.65252147976
id_000745,409393.5092646904
id_000746,475135.8034167535
id_000747,429866.718532731
id_000748,452920.7537855288
id_000749,406406.94343069586
id_000750,435525.1956185157
id_000751,447400.7848575115
id_000752,509357.4409735203
id_000753,447948.2506184342
id_000754,491656.0894216509
id_000755,552682.9458123023
id_000756,396483.1092063432
id_000757,518905.87332785816
id_000758,476379.29796045413
id_000759,396322.09778154694
id_000760,397763.65643755137
id_000761,586022.3564611002
id_000762,465290.3746623655
id_000763,374119.6056643898
id_000764,392734.2277284047
id_000765,455089.442480801
id_000766,488045.73056625633
id_000767,452685.3850675172
id_000768,362100.12396390276
id_000769,401180.2289664741
id_000770,490095.31181969255
id_000771,789443.0487187357
id_000772,405584.89594178024
id_000773,408822.95893190405
id_000774,549510.4572089032
id_000775,556519.1161114832
id_000776,346881.3555684075
id_000777,660184.734704239
id_000778,375854.4085803719
id_000779,387773.34157253325
id_000780,421273.5087329776
id_000781,349100.2961679714
id_000782,472830.6124344251
id_000783,434803.89755031455
id_000784,421338.05331081105
id_000785,451162.0495141458
id_000786,403564.90297192655
id_000787,407480.4874030302
id_000788,406713.88007775455
id_000789,368250.44835807953
id_000790,411796.4587998174
id_000791,456380.6941426187
id_000792,557756.1987460136
id_000793,458304.5458571172
id_000794,377555.442538263
id_000795,384760.6748592506
id_000796,449384.96654781955
id_000797,432064.02978981216
id_000798,466970.00893461116
id_000799,372253.4463612594
id_000800,437239.09504930413
id_000801,416864.79108095757
id_000802,452209.98630823684
id_000803,403314.6704062309
id_000804,426983.1523046281
id_000805,580641.6893389509
id_000806,420722.00286268897
id_000807,403884.64730269066
id_000808,393083.8295760591
id_000809,556914.5548243329
id_000810,726527.1370803774
id_000811,413157.8825309991
id_000812,530156.3845339365
id_000813,408894.45555229083
id_000814,478707.2355063965
id_000815,368214.67286515905
id_000816,462116.00802209403
id_000817,549012.5494645735
id_000818,539664.8554767926
id_000819,442589.65213857597
id_000820,551781.8222413828
id_000821,469819.1838989518
id_000822,478102.0554467324
id_000823,391651.4376877001
id_000824,439458.39789185446
id_000825,481021.1529584799
id_000826,357211.7433623425
id_000827,431991.12591936137
id_000828,472855.5675643421
id_000829,418263.3040759401
id_000830,591825.3089423557
id_000831,443518.37544223916
id_000832,349442.81764457485
id_000833,416580.5884944016
id_000834,423474.3125208934
id_000835,481246.7023091014
id_000836,582350.8811344459
id_000837,420723.1818958656
id_000838,416367.70176822244
id_000839,431141.4735743219
id_000840,348708.63472099794
id_000841,412996.2230547028
id_000842,467187.36716179975
id_000843,473547.9407943852
id_000844,365689.9426328852
id_000845,448699.72195336904
id_000846,526317.3446540383
id_000847,440308.0196593767
id_000848,423721.74413194077
id_000849,461977.5862812391
id_000850,542603.5425931962
id_000851,481541.2317293932
id_000852,539030.7491033991
id_000853,519914.4570674722
id_000854,316634.101453064
id_000855,650421.7615023458
id_000856,457342.1797832651
id_000857,591337.5885162744
id_000858,312881.7060121397
id_000859,420634.6112104283
id_000860,355345.82917131385
id_000861,374951.1599077706
id_000862,457166.558098228
id_000863,320787.1490100523
id_000864,508496.25613877334
id_000865,412818.854586831
id_000866,455654.7575508464
id_000867,458573.46219020843
id_000868,417997.1083150576
id_000869,403732.79970762914
id_000870,361974.4371703113
id_000871,506165.14752208476
id_000872,594454.3055540166
id_000873,413419.65725401865
id_000874,419509.48262822424
id_000875,485499.185029496
id_000876,462942.2852857276
id_000877,363251.34818445874
id_000878,346290.8464473931
id_000879,421598.4053120057
id_000880,360225.65222845215
id_000881,422261.0563055839
id_000882,594049.8046992768
id_000883,441567.33346336114
id_000884,388824.854522446
id_000885,409010.71783558006
id_000886,429404.48834094673
id_000887,598938.0388843936
id_000888,607472.9775663081
id_000889,455845.3407675051
id_000890,440821.4501543048
id_000891,432881.1097632678
id_000892,391939.73087402014
id_000893,425463.71164867684
id_000894,496476.40269397025
id_000895,834737.0491538906
id_000896,363800.495209835
id_000897,493134.61994452914
id_000898,434252.4522633272
id_000899,474587.9150120229
id_000900,466396.36580257764
id_000901,382870.19512652874
id_000902,473510.5449901972
id_000903,372855.31373905553
id_000904,566445.143830809
id_000905,464927.7525693748
id_000906,360099.08648884395
id_000907,552704.9879892734
id_000908,516611.75694829674
id_000909,349706.9136745636
id_000910,482353.40023621405
id_000911,379854.5261146092
id_000912,554246.0222488405
id_000913,350284.5395115268
id_000914,494145.04598929494
id_000915,355779.52769497846
id_000916,362470.3106775024
id_000917,438610.26941531454
id_000918,361726.46624663734
id_000919,728739.6131449708
id_000920,411043.06054774474
id_000921,404407.64385968953
id_000922,453756.8803655768
id_000923,498949.5172017281
id_000924,404308.6289830918
id_000925,464019.420080408
id_000926,541445.2619626555
id_000927,394665.53157985024
id_000928,486589.8282503669
id_000929,490676.2293093304
id_000930,397334.30197829223
id_000931,540452.392167142
id_000932,398563.8017645041
id_000933,385022.0326782653
id_000934,432289.3370577431
id_000935,431284.00482177886
id_000936,382942.9879695062
id_000937,488869.3691513658
id_000938,388144.28939424857
id_000939,515962.2769995732
id_000940,460456.00672885415
id_000941,423266.53070824576
id_000942,457029.55343251926
id_000943,445868.94069442723
id_000944,584305.532630748
id_000945,368781.8697146045
id_000946,469851.9924122299
id_000947,551733.9284642271
id_000948,445983.23589788756
id_000949,422465.49065596703
id_000950,403371.07086461526
id_000951,523439.07932256244
id_000952,421116.55886647495
id_000953,545962.7520830265
id_000954,451415.7734350503
id_000955,526260.2174138984
id_000956,462170.49288312485
id_000957,353412.64754643035
id_000958,506729.29822869186
id_000959,353564.18291377655
id_000960,457583.63354348135
id_000961,429643.78901183547
id_000962,437885.7031316358
id_000963,350418.61390096345
id_000964,426691.612582029
id_000965,529329.9929471446
id_000966,453553.26033585524
id_000967,414749.42354709364
id_000968,374854.2791999361
id_000969,383304.1538928483
id_000970,453280.2777525589
id_000971,404854.68684024503
id_000972,433740.62481286615
id_000973,345713.0514064586
id_000974,633848.743202684
id_000975,252681.40445855676
id_000976,585492.3572707307
id_000977,371061.38699025096
id_000978,332907.47030454845
id_000979,415072.07814125594
id_000980,434882.64149753546
id_000981,532761.1333882534
id_000982,558182.0292955588
id_000983,462304.14950070716
id_000984,364381.0761553358
id_000985,388110.2364330363
id_000986,452273.83726368344
id_000987,418680.04794389603
id_000988,551264.5750449633
id_000989,621260.0379157148
id_000990,507766.0536111011
id_000991,370210.37808413233
id_000992,509157.9124494757
id_000993,704250.8011342299
id_000994,489009.5738077351
id_000995,482873.3811336807
id_000996,343881.0300744451
id_000997,436884.6668167632
id_000998,448395.40450319496
id_000999,468746.65651522984
id_001000,408613.78329463967
id_001001,434766.25136822223
id_001002,405074.61025831057
id_001003,342988.8577032321
id_001004,529185.4099019918
id_001005,631640.125638976
id_001006,347610.79269426106
id_001007,404820.08344481536
id_001008,477652.8586718277
id_001009,433249.2912036665
id_001010,460756.3983904341
id_001011,614944.6229751182
id_001012,478875.5131763044
id_001013,332850.7381773635
id_001014,575542.4540431192
id_001015,466445.63400814135
id_001016,285640.28365631786
id_001017,446000.7590452254
id_001018,399328.0553836153
id_001019,476771.4646626427
id_001020,438430.3040901893
id_001021,392386.93363117846
id_001022,551664.7535044892
id_001023,316978.92695121386
id_001024,385276.81652823143
id_001025,494304.50897546974
id_001026,412375.75850839657
id_001027,468780.7590025197
id_001028,406794.4920397931
id_001029,623652.9561093434
id_001030,403160.7793922638
id_001031,492715.62426019856
id_001032,424068.62024250533
id_001033,543123.5358580446
id_001034,409954.3669681463
id_001035,626172.341990195
id_001036,425053.9550171712
id_001037,748732.1278392118
id_001038,450177.02089957776
id_001039,498957.6001847307
id_001040,369641.81386011775
id_001041,374410.2058782399
id_001042,430363.41574324825
id_001043,433294.12250526564
id_001044,416470.6269899446
id_001045,453476.2044240689
id_001046,471980.34281243617
id_001047,442275.54204130423
id_001048,486715.64453163766
id_001049,496666.98354753683
id_001050,428310.4678175495
id_001051,496469.7640430822
id_001052,399717.7640848978
id_001053,507115.8215372551
id_001054,407310.9637590924
id_001055,486825.8940237075
id_001056,471985.26756815193
id_001057,364969.9272604783
id_001058,364538.57880945556
id_001059,283340.23744566785
id_001060,547694.7083927925
id_001061,553934.3683479817
id_001062,542414.9509251127
id_001063,455365.63707779674
id_001064,508655.0184216377
id_001065,355519.33817032014
id_001066,431921.491630868
id_001067,448718.8495456243
id_001068,624651.3854439652
id_001069,481155.52492722013
id_001070,513521.77758857067
id_001071,401881.2475819083
id_001072,411326.42149928503
id_001073,530131.017439904
id_001074,423523.61458624987
id_001075,442800.08423581434
id_001076,439442.1794244263
id_001077,478619.74055900786
id_001078,541907.7632039072
id_001079,595676.2065881608
id_001080,462592.5403798472
