obs_id,age_pred
id_000678,10.825712176068528
id_000679,12.30946100508096
id_000680,9.655729871431003
id_000681,8.641626388238222
id_000682,11.210486046824938
id_000683,10.362423043445046
id_000684,12.215136327213287
id_000685,11.643592688327198
id_000686,12.711193292184486
id_000687,11.597597150613925
id_000688,11.31027877578723
id_000689,11.96418666504242
id_000690,11.866227030163348
id_000691,11.324896328510317
id_000692,7.498225694413806
id_000693,10.417827744133678
id_000694,10.155765655577678
id_000695,5.709348442522675
id_000696,8.023613518801339
id_000697,6.188610898523491
id_000698,8.927285539484217
id_000699,10.735672472245673
id_000700,10.40668124104526
id_000701,9.738601891340915
id_000702,11.608579746325614
id_000703,10.207699306631643
id_000704,10.0267718978725
id_000705,10.251991580935142
id_000706,10.92095663904766
id_000707,9.442378492488219
id_000708,9.415418942807749
id_000709,10.658008842083488
id_000710,8.1268772973983
id_000711,8.22395485446065
id_000712,10.123341685394038
id_000713,7.25172854425594
id_000714,9.273071279655015
id_000715,9.010631252231654
id_000716,7.351047580380709
id_000717,7.384323182269235
id_000718,7.310226355711877
id_000719,6.14160345232005
id_000720,5.719987176070284
id_000721,5.8458878230081615
id_000722,12.771394367050197
id_000723,12.254059934983776
id_000724,11.551819274982734
id_000725,10.221778643702084
id_000726,10.500321825176226
id_000727,9.721269166717885
id_000728,10.885061619229353
id_000729,11.45559334962527
id_000730,11.277003173898702
id_000731,11.315109226667593
id_000732,11.566910520543344
id_000733,11.208244567762518
id_000734,11.063307932791842
id_000735,11.74461498786174
id_000736,11.163478600621497
id_000737,10.772044815492954
id_000738,11.476492877853127
id_000739,11.52214455340232
id_000740,10.25060173357761
id_000741,13.423564916192326
id_000742,9.367559864899421
id_000743,12.07101724724421
id_000744,11.719896917243688
id_000745,11.614769598451671
id_000746,11.801883228745428
id_000747,13.86434701114834
id_000748,11.17771821447722
id_000749,11.67771992192061
id_000750,12.883727077049887
id_000751,10.907698487570268
id_000752,10.53088225516481
id_000753,12.56673035005133
id_000754,12.644264149540072
id_000755,13.382369383247582
id_000756,13.640356898657945
id_000757,13.68237361719574
id_000758,13.71975423834174
id_000759,12.16898051271473
id_000760,11.364327705821617
id_000761,11.093146561748984
id_000762,12.459357921605447
id_000763,12.2456286037953
id_000764,13.618227799857838
id_000765,12.34236229869357
id_000766,12.601579384676185
id_000767,11.728801941269689
id_000768,9.66450506478356
id_000769,12.222647873290304
id_000770,12.569315691277826
id_000771,13.1983111564264
id_000772,10.383496193925913
id_000773,9.664161202619482
id_000774,10.751649426214456
id_000775,11.391791394451445
id_000776,12.064357332872076
id_000777,11.425066996339972
id_000778,11.391791394451445
id_000779,10.958684752949186
id_000780,11.289883386508732
id_000781,11.731929128740278
id_000782,11.506201676136826
id_000783,12.497807836538414
id_000784,8.999440709314163
id_000785,6.869574091429311
id_000786,12.12336291386882
id_000787,11.257967185865903
id_000788,11.37360703812353
id_000789,11.855584666024289
id_000790,12.65935539510068
id_000791,12.910648919435625
id_000792,11.316464997321841
id_000793,12.025777587265665
id_000794,12.51255521993495
id_000795,12.731080911922174
id_000796,11.78767769159299
id_000797,11.902087973278368
id_000798,10.393835105138518
id_000799,12.330742102767628
id_000800,10.865517861655741
id_000801,10.696244725525823
id_000802,10.52642974315181
id_000803,10.76623290223426
id_000804,8.641626388238222
id_000805,11.033633211211427
id_000806,10.233807224607228
id_000807,7.4951325836465
id_000808,11.80137545920462
id_000809,10.905487454619687
id_000810,11.43257854241699
id_000811,11.817352413173403
id_000812,10.943215568521213
id_000813,7.040240705508211
id_000814,7.136466630865674
id_000815,8.179188887319627
id_000816,8.22395485446065
id_000817,8.113145453083384
id_000818,8.582620807241476
id_000819,7.7846619914237785
id_000820,9.100806871012782
id_000821,9.26497384750483
id_000822,9.29070382661305
id_000823,8.449682307064103
id_000824,8.749342678848182
id_000825,9.067187406960178
id_000826,8.638533277470916
id_000827,8.638533277470916
id_000828,9.137683353209422
id_000829,9.381939024304868
id_000830,9.370448659052371
id_000831,9.798459104042546
id_000832,9.21572492223897
id_000833,10.239755052824199
id_000834,9.230816167799581
id_000835,8.994106119484439
id_000836,10.01728461836478
id_000837,11.170516453860992
id_000838,10.014191507597475
id_000839,11.135159649695332
id_000840,9.3421333387176535
id_000841,11.266742379218456
id_000842,11.871871405453861
id_000843,11.510998050313903
id_000844,12.645837582276396
id_000845,11.196754202510023
id_000846,11.186115468962411
id_000847,11.853343186961869
id_000848,12.190223903106666
id_000849,11.735839794509184
id_000850,12.546174683987552
id_000851,12.614933290123737
id_000852,12.054570231029352
id_000853,12.461095261718507
id_000854,12.442910905390594
id_000855,11.644952089572895
id_000856,12.530705499559577
id_000857,12.938116238656903
id_000858,12.015108407606217
id_000859,12.826421128871466
id_000860,12.988690488465172
id_000861,12.870335464307601
id_000862,12.309086696805046
id_000863,12.989576196873344
id_000864,12.733796083822115
id_000865,13.462996293503627
id_000866,13.002930102320896
id_000867,12.217347360163869
id_000868,13.483895821731483
id_000869,13.551642519377502
id_000870,13.246173864926174
id_000871,13.371222880159165
id_000872,13.303442105809863
id_000873,13.197463155312962
id_000874,12.811837652851663
id_000875,13.542049771023345
id_000876,13.205008778093267
id_000877,13.349093781359056
id_000878,12.856603619992686
id_000879,12.744942586910534
id_000880,13.281313007009755
id_000881,13.619079431562724
id_000882,13.283050347122815
id_000883,15.35238807538849
id_000884,13.545490374546176
id_000885,13.63331904541845
id_000886,14.643075485444665
id_000887,13.329679854458892
id_000888,13.086275815068332
id_000889,14.508433721857523
id_000890,13.41166616596063
id_000891,14.747893018775894
id_000892,15.28205603651598
id_000893,6.463049060740159
id_000894,6.984836004819578
id_000895,7.147105364413285
id_000896,7.092552295429538
id_000897,6.93697692691125
id_000898,7.26236727780355
id_000899,5.5642318527646495
id_000900,8.082962961962163
id_000901,8.1459132854311
id_000902,8.270962300664092
id_000903,7.5731741526760485
id_000904,7.898564503568348
id_000905,7.699074799613925
id_000906,8.204918866427848
id_000907,7.906110126348654
id_000908,8.604749906041583
id_000909,8.03201077328653
id_000910,8.03201077328653
id_000911,7.976606072597898
id_000912,7.895471392801044
id_000913,8.681939843366244
id_000914,8.91555678091408
id_000915,8.67884673259894
id_000916,8.542307352113454
id_000917,7.914163518669769
id_000918,8.864604592238448
id_000919,8.746249568080877
id_000920,8.864604592238448
id_000921,9.282619988180098
id_000922,9.396178638160592
id_000923,9.03441957461246
id_000924,9.570789994711683
id_000925,8.979014873923827
id_000926,9.160320221550336
id_000927,8.99805086195663
id_000928,9.429454240049118
id_000929,9.703384632724978
id_000930,10.009738995584476
id_000931,8.887241460579364
id_000932,10.40718901058607
id_000933,10.072689319053413
id_000934,10.25399466667992
id_000935,9.729966243538083
id_000936,9.574390875019795
id_000937,9.256546146907802
id_000938,9.999100262036864
id_000939,10.391385678870295
id_000940,9.656377186521535
id_000941,9.382446793845677
id_000942,9.962731549381035
id_000943,10.081086573538606
id_000944,9.408176772953897
id_000945,10.784039319694811
id_000946,10.93380640554585
id_000947,11.002565011682035
id_000948,11.077891408811643
id_000949,10.828805286835832
id_000950,10.978572372686877
id_000951,11.702090499783136
id_000952,10.3801032608236
id_000953,10.822997004168586
id_000954,10.873571253976856
id_000955,11.266742379218456
id_000956,11.610317086438673
id_000957,11.728672110596243
id_000958,11.43655736159247
id_000959,10.12945342098774
id_000960,11.318202337434897
id_000961,11.510998050313903
id_000962,11.368776587243168
id_000963,10.6792118232378
id_000964,11.692303397940412
id_000965,9.445053255150537
id_000966,11.325747960215203
id_000967,9.457395252107922
id_000968,10.73546815563132
id_000969,11.924217072078477
id_000970,11.961437416439193
id_000971,12.367076738720176
id_000972,11.594881978713984
id_000973,11.901202264870197
id_000974,11.477378586261299
id_000975,11.920238252903
id_000976,12.244776972090413
id_000977,11.296924870339678
id_000978,11.354193111223363
id_000979,12.07669932982946
id_000980,12.195054353987029
id_000981,12.577712945763016
id_000982,11.979243833899744
id_000983,12.78474827249775
id_000984,10.940630227294717
id_000985,12.405690561029873
id_000986,12.405690561029873
id_000987,12.511669511526776
id_000988,12.043931497481744
id_000989,12.885804648735576
id_000990,13.023195660925948
id_000991,12.736889194589422
id_000992,12.519215134307082
id_000993,13.006023213088202
id_000994,12.332101504013327
id_000995,12.201370406195085
id_000996,12.836047953928906
id_000997,12.539136830748054
id_000998,12.738626534702478
id_000999,12.208916028975391
id_001000,12.670845760353176
id_001001,12.116290983926042
id_001002,12.882711537968271
id_001003,12.190731672647475
id_001004,12.16588740194743
id_001005,12.952321775809342
id_001006,12.609632776997296
id_001007,12.653547112433433
id_001008,12.354738372354241
id_001009,12.554228076308663
id_001010,12.767071685710642
id_001011,13.746335849154848
id_001012,12.81853164392708
id_001013,13.067617765902892
id_001014,12.781311299566365
id_001015,13.210817060760514
id_001016,13.423694746865776
id_001017,12.569319321869274
id_001018,13.037057335914309
id_001019,12.369829617914853
id_001020,12.956808364525624
id_001021,13.94756289322233
id_001022,12.931930017122292
id_001023,13.125737638491465
id_001024,13.206872318288319
id_001025,12.826928898412273
id_001026,13.556129108093785
id_001027,13.556129108093785
id_001028,13.107553282163552
id_001029,13.082709011463503
id_001030,12.908063578209127
id_001031,13.100859291088131
id_001032,12.665545247226738
id_001033,14.068667165983127
id_001034,13.781348791156432
id_001035,11.850413983571295
id_001036,13.277368264537564
id_001037,13.265877899285066
id_001038,13.988384117891162
id_001039,13.122678604427447
id_001040,12.474613074542788
id_001041,13.235191269214488
id_001042,15.287356549642418
id_001043,14.682193446703723
id_001044,13.685630635339777
id_001045,13.175841826053663
id_001046,13.108095128407648
id_001047,13.425905779816357
id_001048,13.396231058235944
id_001049,14.387871295340815
id_001050,13.845658515871063
id_001051,13.129846288340392
id_001052,15.251495606527396
id_001053,14.850308796259412
id_001054,6.3668231353826945
id_001055,6.729433830635712
id_001056,6.293234078366146
id_001057,6.711249474307797
id_001058,6.9143400585703345
id_001059,7.210055687882222
id_001060,7.15465098719359
id_001061,7.181232598006697
id_001062,7.232692556223138
id_001063,7.856891647194631
id_001064,7.713658275633727
id_001065,7.790848212958388
id_001066,7.574025784380935
id_001067,7.768719114158282
id_001068,8.412805824867464
id_001069,8.759981412395794
id_001070,8.380037992519746
id_001071,8.586221687549589
id_001072,8.505938639457622
id_001073,9.293258721727709
id_001074,9.007837963799354
