obs_id,price_pred
id_000268,493793.2768533192
id_000269,514396.5233344614
id_000270,581410.963464259
id_000271,485079.81710408133
id_000272,611553.4413027639
id_000273,686353.0972232404
id_000274,485202.939070121
id_000275,490036.0187759712
id_000276,739735.906639874
id_000277,695864.6784623154
id_000278,448858.174083352
id_000279,470067.35136212385
id_000280,517564.9149808652
id_000281,474891.7546078398
id_000282,556788.1944138217
id_000283,594290.9386334976
id_000284,588838.0617327945
id_000285,462862.8821166022
id_000286,510873.550403371
id_000287,420585.87056774116
id_000288,461534.6594415466
id_000289,750552.6175667983
id_000290,680202.8892762441
id_000291,686708.5264477419
id_000292,505186.3946052386
id_000293,655363.9655548452
id_000294,440833.20733012655
id_000295,448407.11944212846
id_000296,557331.977813239
id_000297,516839.5963922819
id_000298,450369.8882745467
id_000299,441033.0630805015
id_000300,445940.1543065868
id_000301,526086.5306982826
id_000302,604303.7860159813
id_000303,666292.51400656
id_000304,495945.9274855845
id_000305,558516.2186193537
id_000306,541521.5326252542
id_000307,557621.2118334419
id_000308,734613.5798933721
id_000309,736100.6236650043
id_000310,614875.9424840303
id_000311,655089.5649655734
id_000312,600755.3656691784
id_000313,727751.9290293622
id_000314,670800.4614459741
id_000315,715261.78772448
id_000316,541092.0226076181
id_000317,564816.0283416087
id_000318,688022.0916561907
id_000319,668865.6656279403
id_000320,567671.7226815263
id_000321,441904.53742104647
id_000322,805680.3341767109
id_000323,760670.1016266126
id_000324,692022.8818017639
id_000325,876321.7167182666
id_000326,533971.6573798074
id_000327,481765.91475644434
id_000328,570086.574485293
id_000329,499161.5002094799
id_000330,475832.54727910564
id_000331,426767.93849605997
id_000332,567846.1292151514
id_000333,545468.7010703606
id_000334,421558.5574371974
id_000335,467027.1679395105
id_000336,444072.94811353215
id_000337,711267.9877635983
id_000338,485897.07596171333
id_000339,503850.3740285704
id_000340,585887.6978776596
id_000341,586364.261308343
id_000342,834885.9980271992
id_000343,419195.79829195107
id_000344,295859.4380664829
id_000345,339609.51107631385
id_000346,468329.3634835913
id_000347,265494.04709252436
id_000348,340115.44154833216
id_000349,235989.74018431688
id_000350,285866.59071083815
id_000351,372389.50748297054
id_000352,309959.9153584092
id_000353,279864.6835801692
id_000354,282998.9601485365
id_000355,237802.80781492303
id_000356,196809.39212869358
id_000357,197813.6183740047
id_000358,229601.13462502448
id_000359,264095.4327603658
id_000360,296506.18313170824
id_000361,260296.6489104426
id_000362,264822.2310024387
id_000363,280633.4527003708
id_000364,287458.70337055804
id_000365,193407.67149554563
id_000366,281995.5087831933
id_000367,365152.74648238637
id_000368,395990.9939351663
id_000369,249309.16482070074
id_000370,337156.2265315507
id_000371,283933.3840659778
id_000372,309596.75245575496
id_000373,279928.85993523494
id_000374,223437.60774761476
id_000375,306576.1410645835
id_000376,443535.5309582567
id_000377,454762.22008017177
id_000378,188111.73390377752
id_000379,146652.90331768876
id_000380,212798.88520862328
id_000381,216757.8914143977
id_000382,242437.98546713282
id_000383,293513.99294564064
id_000384,220849.62129950462
id_000385,289340.0510777799
id_000386,243205.78034104293
id_000387,209700.75895222722
id_000388,260272.34395616956
id_000389,301580.9533657553
id_000390,263806.1411512099
id_000391,291445.3595282212
id_000392,267095.22427681665
id_000393,215911.17930317513
id_000394,155683.14397957234
id_000395,187914.6790249027
id_000396,254510.23313918198
id_000397,179606.2965682561
id_000398,195338.07284978149
id_000399,251334.24532397144
id_000400,230538.15373546374
id_000401,160140.71345078995
id_000402,224526.30271138018
id_000403,164637.72528223487
id_000404,253530.84904497024
id_000405,246286.62323494922
id_000406,348600.7672826919
id_000407,272532.5904222248
id_000408,240321.32912060496
id_000409,265880.5163881753
id_000410,231556.87755779075
id_000411,340547.5857818102
id_000412,375520.0657487812
id_000413,166951.73102994348
id_000414,212113.0038638476
id_000415,184578.69830147873
id_000416,235436.38453366823
id_000417,201735.74428089664
id_000418,227668.78136005395
id_000419,268084.28084536095
id_000420,340365.6981105366
id_000421,274713.0595896015
id_000422,297165.8401531775
id_000423,320627.6011428427
id_000424,393104.8755955081
id_000425,337470.84226204746
id_000426,309974.3501381492
id_000427,429297.24544031435
id_000428,437341.53227291984
id_000429,427610.3782584828
id_000430,325449.12749715074
id_000431,345351.9703448864
id_000432,426386.0395665637
id_000433,439818.5463408328
id_000434,494495.94001390913
id_000435,715626.3284858699
id_000436,376755.5619267421
id_000437,339078.57215227105
id_000438,267800.9355453665
id_000439,319026.1961503289
id_000440,305835.1629503167
id_000441,356457.38824242156
id_000442,340971.8013159084
id_000443,258691.5829059557
id_000444,235797.9616883286
id_000445,259023.0068547104
id_000446,267854.67360691156
id_000447,294443.1884155861
id_000448,429659.8469233045
id_000449,304911.0639934695
id_000450,282140.75402053655
id_000451,241342.75613936668
id_000452,241370.2028381602
id_000453,275291.23038702435
id_000454,275079.2422419531
id_000455,483188.77312214085
id_000456,271878.0975547757
id_000457,376474.52244340174
id_000458,558499.1370211962
id_000459,249464.57836331718
id_000460,181817.63143228143
id_000461,251562.8142225953
id_000462,267470.69507734024
id_000463,229125.5267950323
id_000464,413349.9083178211
id_000465,339725.439121843
id_000466,474770.4772549105
id_000467,440698.55591810396
id_000468,397387.6428033197
id_000469,329268.33011272637
id_000470,504851.20584338973
id_000471,519159.90009342256
id_000472,475903.0150498708
id_000473,468935.67482321424
id_000474,515472.1267094657
id_000475,345379.2604252942
id_000476,582946.3780802035
id_000477,523260.0834292559
id_000478,465084.31407077244
id_000479,486063.6599247849
id_000480,577483.5075798585
id_000481,593996.0181485696
id_000482,239085.6410545038
id_000483,290930.78447212855
id_000484,406191.6791476822
id_000485,406859.4825881991
id_000486,400605.9216080285
id_000487,405353.0349630241
id_000488,448203.4092962668
id_000489,405352.5712648341
id_000490,498098.4989802313
id_000491,402770.33483690023
id_000492,427371.3979242853
id_000493,477492.7205574324
id_000494,726437.4876330418
id_000495,411150.92229831044
id_000496,280466.73671151226
id_000497,293078.72829341545
id_000498,357785.4304921356
id_000499,292393.3313017226
id_000500,568323.018399753
id_000501,323221.2079003693
id_000502,694997.9792906166
id_000503,248292.93920020483
id_000504,510765.8229330433
id_000505,594922.9145366917
id_000506,522860.44062707183
id_000507,582280.7666558004
id_000508,778056.9414867917
id_000509,768817.9834114801
id_000510,433465.13396659313
id_000511,481096.4892031617
id_000512,563455.2450005847
id_000513,685146.4930896498
id_000514,757790.220812121
id_000515,618910.8027629057
id_000516,676125.199822228
id_000517,820496.6040798757
id_000518,648228.9177249997
id_000519,665515.7503124385
id_000520,637810.1862584603
id_000521,676743.8874590222
id_000522,685492.1892216943
id_000523,642812.980989853
id_000524,690085.1527630825
id_000525,813621.4256857755
id_000526,704772.4566470701
id_000527,836103.17539093306
id_000528,645739.5660113974
id_000529,618278.3922973307
id_000530,798723.7644823081
id_000531,635444.3210685385
id_000532,907635.3322820615
id_000533,711626.0388291472
id_000534,845049.4695985002
id_000535,310251.2818357634
id_000536,319261.6738993132
id_000537,374554.0662030337
id_000538,810197.5337010932
id_000539,850852.152438322
id_000540,712617.2998398874
id_000541,654101.3789520428
id_000542,988148.4776957999
id_000543,1006368.4481862001
id_000544,325227.9180853342
id_000545,414416.5051484714
id_000546,313789.0705654458
id_000547,314341.7502012813
id_000548,409271.69312119833
id_000549,772364.8039764555
id_000550,473308.39281244174
id_000551,796113.8866020878
id_000552,863765.6979137982
id_000553,457875.74340582034
id_000554,557531.0018239253
id_000555,792481.8451489853
id_000556,602062.5497911961
id_000557,566986.4989852802
id_000558,417083.6457571707
id_000559,604471.2769951951
id_000560,544995.4427417786
id_000561,401689.80547167786
id_000562,363689.1066107953
id_000563,508836.04283557343
id_000564,340761.9248450934
id_000565,580276.3984969243
id_000566,504327.7838303671
id_000567,415925.56791876134
id_000568,521892.435413459
id_000569,571333.7467661545
id_000570,567336.6906112321
id_000571,398705.18346998276
id_000572,447179.58988882526
id_000573,492652.13789384224
id_000574,433475.7162933985
id_000575,391692.9510511413
id_000576,332181.939394069
id_000577,484240.7541216819
id_000578,384443.6339203429
id_000579,288973.8551322409
id_000580,426449.7723359487
id_000581,321931.9597612154
id_000582,322705.53382984194
id_000583,309067.728000628
id_000584,286195.2502696365
id_000585,420402.4949798211
id_000586,449110.3064340365
id_000587,414498.46991033346
id_000588,381730.20662241307
id_000589,313551.57726042863
id_000590,382508.9544574129
id_000591,356511.5703754269
id_000592,307360.9133378653
id_000593,342431.1548012156
id_000594,692180.007201264
id_000595,326564.1991106853
id_000596,447572.9858670108
id_000597,459776.4258212928
id_000598,349236.92066633323
id_000599,456543.24865295953
id_000600,645411.8444152719
id_000601,702923.8365003802
id_000602,582003.116134061
id_000603,445025.37712893303
id_000604,560415.519892452
id_000605,576734.7690140768
id_000606,527800.1774166976
id_000607,497392.342001814
id_000608,623825.7681734377
id_000609,759261.7637253836
id_000610,781541.3653260272
id_000611,784283.1628915024
id_000612,451281.6159467344
id_000613,714292.9842836396
id_000614,235999.2896636771
id_000615,186694.8116481332
id_000616,106697.0022126177
id_000617,233908.8036908151
id_000618,222977.5186223996
id_000619,225393.23023568923
id_000620,242788.86805260298
id_000621,439513.09835221665
id_000622,405599.0886089261
id_000623,409852.4489483812
id_000624,380068.7390564192
id_000625,302821.6016999597
id_000626,476771.8302229827
id_000627,375531.8329291729
id_000628,412919.6786947449
id_000629,386975.4552007648
id_000630,319101.1186394801
id_000631,346256.28906624287
id_000632,662983.7961875993
id_000633,490645.32000616414
id_000634,573948.5348598441
id_000635,582689.7925884275
id_000636,557584.283578354
id_000637,421616.6582019796
id_000638,428785.28503089305
id_000639,490672.9509911495
id_000640,394202.1790421024
id_000641,421924.64274867496
id_000642,347874.62095183355
id_000643,320969.3396067861
id_000644,475271.47672736255
id_000645,452948.00274231797
id_000646,333293.8785027651
id_000647,416235.31974270445
id_000648,397450.6399721899
id_000649,440998.6733343876
id_000650,364440.2692456847
id_000651,351411.4237635764
id_000652,375415.75419262436
id_000653,373654.6255151394
id_000654,420649.9066660788
id_000655,275431.18819864123
id_000656,379180.2143721404
id_000657,327819.68603387586
id_000658,421836.2369258506
id_000659,677369.0789712605
id_000660,575632.7449097584
id_000661,285502.38748665445
id_000662,462712.24792008975
id_000663,134488.94595825096
id_000664,186979.69910401976
id_000665,150528.00702200783
id_000666,205198.64051008617
id_000667,208632.49976693926
id_000668,186999.69760983755
id_000669,148459.94244970538
id_000670,61529.085171882274
id_000671,130774.1533994202
id_000672,88404.49442428307
id_000673,119518.88573840816
id_000674,122177.29269461725
id_000675,144653.37167190854
id_000676,107455.83547928523
id_000677,104753.69218484934
id_000678,130487.8000740062
id_000679,122746.64808244893
id_000680,137550.8142063249
id_000681,277177.6607580841
id_000682,435687.6319567914
id_000683,63141.808159805914
id_000684,169032.86530536655
id_000685,210133.2879855911
id_000686,302663.23462749907
id_000687,181542.83465263434
id_000688,130865.8518981835
id_000689,225228.67993025837
id_000690,224919.94656469696
id_000691,245878.3331476969
id_000692,209919.73321404227
id_000693,106824.34542631198
id_000694,227167.17314173072
id_000695,253808.8279513113
id_000696,246002.97487158442
id_000697,168721.05166077515
id_000698,117300.84231874268
id_000699,182900.4621720932
id_000700,144678.43399732801
id_000701,194979.6442942073
id_000702,162429.253808351
id_000703,151627.30708969565
id_000704,130411.08027535322
id_000705,104005.19865451421
id_000706,148277.13467312802
id_000707,159435.40877750452
id_000708,140230.3131408903
id_000709,144326.17161469784
id_000710,144518.18656764986
id_000711,113349.9446211679
id_000712,210532.41469858304
id_000713,211571.88097441578
id_000714,208349.76362054556
id_000715,164373.88283778296
id_000716,146298.3817256661
id_000717,152898.16970831648
id_000718,136888.71265100405
id_000719,186535.53548479232
id_000720,262661.7260894472
id_000721,306349.0594864392
id_000722,143639.32616666178
id_000723,161930.12010384302
id_000724,183760.02986533882
id_000725,160285.72305028953
id_000726,117624.58385190435
id_000727,202126.63960745215
id_000728,129885.92923978544
id_000729,174401.74996439982
id_000730,78302.09089710063
id_000731,173732.6893018062
id_000732,219788.58667539828
id_000733,115435.49813326055
id_000734,210888.48052600885
id_000735,99451.84356365442
id_000736,145887.6285707911
id_000737,471524.4270213944
id_000738,279592.32764675474
id_000739,260608.66057457207
id_000740,207245.3493085562
id_000741,190686.2782236239
id_000742,325161.7340473405
id_000743,265352.571813835
id_000744,265716.0500683702
id_000745,671793.3955048652
id_000746,473467.2344185011
id_000747,456191.2722976469
id_000748,175230.39748105253
id_000749,423344.43469534995
id_000750,231242.93048875636
id_000751,397659.5749847797
id_000752,322181.6829480279
id_000753,373389.2392767709
id_000754,199521.29921471758
id_000755,186083.56243743625
id_000756,486439.20071349066
id_000757,195382.38292361848
id_000758,512117.8942280262
id_000759,99416.41661830354
id_000760,147295.9270520171
id_000761,135464.67298873496
id_000762,144383.56147977413
id_000763,153657.61146463777
id_000764,186890.46158982065
id_000765,330245.769614003
id_000766,269462.317530513
id_000767,176636.17650170883
id_000768,160595.49706898205
id_000769,140060.68112086994
id_000770,184166.53587859814
id_000771,188349.9417043809
id_000772,224651.98929799843
id_000773,216642.61560913586
id_000774,211152.27589517934
id_000775,195493.78111111003
id_000776,276596.0384420843
id_000777,253697.63093367388
id_000778,280300.7740057154
id_000779,193397.39874168503
id_000780,211022.30576729
id_000781,522092.65608332277
id_000782,371697.1530682656
id_000783,494617.1811544308
id_000784,347292.2938593358
id_000785,406656.2942248088
id_000786,265963.2056469667
id_000787,300874.09260597324
id_000788,345312.3873875918
id_000789,414463.2964506676
id_000790,306783.7978049331
id_000791,668111.8822510145
id_000792,413695.3597516643
id_000793,627592.3165616345
id_000794,315321.75061185024
id_000795,508697.76196121704
id_000796,465248.5156444991
id_000797,431769.8735060827
id_000798,422344.25900673255
id_000799,266407.840980402
id_000800,268762.2627737829
id_000801,259165.6644239022
id_000802,159603.6070595975
id_000803,138923.556177863
id_000804,205265.4762044875
id_000805,283396.76154705335
id_000806,318589.9524396797
id_000807,211343.1115386129
id_000808,243938.38444252103
id_000809,273134.12819008075
id_000810,152344.7579576096
id_000811,188815.833303905
id_000812,447087.6197240271
id_000813,475884.51910413493
id_000814,416313.5044292462
id_000815,318843.63352114416
id_000816,254868.8331518229
id_000817,326826.9390108752
id_000818,443316.81263207254
id_000819,206055.55606328507
id_000820,181427.01634448
id_000821,121232.23330841427
id_000822,146020.74174438766
id_000823,308248.3954987753
id_000824,389570.5691033764
id_000825,204091.0748250257
id_000826,381251.22671090526
id_000827,341540.23892411176
id_000828,96531.53387674144
id_000829,180572.27017007908
id_000830,145659.61592458718
id_000831,243330.12035841765
id_000832,132615.68039208316
id_000833,192418.80509931382
id_000834,227411.6861789286
id_000835,158169.75449836737
id_000836,182872.1233671055
id_000837,143749.62290919703
id_000838,183008.30650814745
id_000839,114628.95837848827
id_000840,291399.0161091007
id_000841,137854.23531491234
id_000842,225157.08717329038
id_000843,207315.6053716313
id_000844,186536.101169159
id_000845,198835.0500469108
id_000846,147887.43464932212
id_000847,97827.32788434923
id_000848,128843.14296223597
id_000849,311121.3035488919
id_000850,287671.01550784276
id_000851,240913.03715262082
id_000852,90734.19832438393
id_000853,69363.36917985835
id_000854,71691.75060956994
id_000855,118329.63110978817
id_000856,302084.8985124813
id_000857,161411.2776577865
id_000858,95489.22678336696
id_000859,152109.08470771156
id_000860,145435.41455603758
id_000861,290805.9330484129
id_000862,237095.45794234678
id_000863,182669.24773890534
id_000864,301267.4408540841
id_000865,343668.3450412352
id_000866,401326.95591473085
id_000867,255732.71197327384
id_000868,272246.09746121825
id_000869,314533.8875353744
id_000870,274664.8841814583
id_000871,376379.72618715547
id_000872,453196.32800692006
id_000873,407057.96587697393
id_000874,343979.1633298635
id_000875,313442.32865912846
id_000876,309963.2475394581
id_000877,244480.00223199095
id_000878,245044.2077613508
id_000879,263427.4568155243
id_000880,377852.01766009646
id_000881,308471.9815111175
id_000882,274096.42439843394
id_000883,261870.9985575942
id_000884,404957.942840268
id_000885,252479.3200234628
id_000886,279893.5279833592
id_000887,265322.24692333984
id_000888,375820.4849928429
id_000889,242374.62858983196
id_000890,369831.8942067421
id_000891,392279.0803071707
id_000892,229180.4586754618
id_000893,313485.4589559981
id_000894,242040.1561653912
id_000895,120296.5467886126
id_000896,197289.81977542533
id_000897,155209.7085249784
id_000898,246126.20665842347
id_000899,103263.45546986221
id_000900,197286.58945101843
id_000901,419528.18670320377
id_000902,116077.14927289191
id_000903,278558.5417003127
id_000904,218458.8169322627
id_000905,156878.7154277517
id_000906,152080.79852060275
id_000907,201874.6965160098
id_000908,148685.46873399962
id_000909,100539.09178164051
id_000910,90813.54960493535
id_000911,120742.97813815426
id_000912,161157.2938692206
id_000913,167615.20999963756
id_000914,357676.2203398725
id_000915,216804.75053638077
id_000916,244718.76534113014
id_000917,84501.73722598198
id_000918,103341.21976159145
id_000919,100506.86981975136
id_000920,108658.52509531796
id_000921,45602.89235111102
id_000922,0
id_000923,105174.53138048682
id_000924,46274.72120405172
id_000925,0
id_000926,258516.27779623543
id_000927,369143.66132550314
id_000928,387549.4553051614
id_000929,368824.21717197745
id_000930,230188.8257382678
id_000931,147612.40998765035
id_000932,214238.0650062529
id_000933,207920.63048481283
id_000934,182820.5876571058
id_000935,155748.9464871338
id_000936,130594.46845827604
id_000937,384331.0614239668
id_000938,275411.8191968425
id_000939,412057.2713010168
id_000940,293362.9658905228
id_000941,258492.23667998632
id_000942,153165.98387013882
id_000943,400587.0527307058
id_000944,217479.52040550916
id_000945,246822.3974875414
id_000946,233014.40090300795
id_000947,220658.15347271453
id_000948,229647.79697748678
id_000949,187906.33076007338
id_000950,84815.57646851664
id_000951,272417.7582933392
id_000952,490916.7775692409
id_000953,289317.50992429064
id_000954,122797.94988133309
id_000955,86152.2725103165
id_000956,110125.66494747564
id_000957,126816.02406019987
id_000958,167560.17297704585
id_000959,175437.13397702755
id_000960,154786.78659105822
id_000961,174586.8437400105
id_000962,198114.8636010061
id_000963,242554.41605036156
id_000964,472290.90308394673
id_000965,209068.8376678994
id_000966,332157.7374279773
id_000967,296216.122958898
id_000968,273151.54391829495
id_000969,189236.06486851085
id_000970,94244.74559848159
id_000971,117622.6881506759
id_000972,71030.5299757817
id_000973,74855.24877717945
id_000974,96641.91853101974
id_000975,103766.82078008007
id_000976,145578.2762586223
id_000977,196864.1093666498
id_000978,153218.70054684617
id_000979,338662.92837581603
id_000980,565742.0661563539
id_000981,415899.98630459025
id_000982,625062.1622797913
id_000983,120721.13521295627
id_000984,174638.084667329
id_000985,204998.4894526687
id_000986,163124.16402630915
id_000987,124772.18418518339
id_000988,188472.60626683937
id_000989,331038.88381314377
id_000990,226244.56534642196
id_000991,349660.1743672531
id_000992,197225.43856273373
id_000993,200377.82228161133
id_000994,147111.83802035177
id_000995,128801.45761902079
id_000996,193137.5965932694
id_000997,148411.96340152444
id_000998,165720.86219276718
id_000999,111180.2902442215
id_001000,128456.86821036709
id_001001,73020.40142828625
id_001002,206215.47470167858
id_001003,212360.58941727286
id_001004,123341.27640099506
id_001005,364591.7310207007
id_001006,498079.4787114068
id_001007,184585.99933509776
id_001008,138114.26780475024
id_001009,231571.7254348998
id_001010,254075.57364031218
id_001011,254957.3741376525
id_001012,283713.08363605133
id_001013,245456.7374337644
id_001014,293999.0778295316
id_001015,267209.33987179457
id_001016,173272.452762729
id_001017,484020.57671596366
id_001018,324497.9752773338
id_001019,274047.3014784046
id_001020,391410.37480674405
id_001021,237195.8121351727
id_001022,309851.5892741756
id_001023,432187.4984066129
id_001024,645956.8092338716
id_001025,300954.9565631685
id_001026,299926.32289873133
id_001027,373996.65073717246
id_001028,336616.4456164704
id_001029,83484.9920668101
id_001030,221117.82474257782
id_001031,78717.64810970995
id_001032,252022.5593286315
id_001033,95675.06337807585
id_001034,169719.7492988164
id_001035,129961.01970035168
id_001036,139153.14426586335
id_001037,55185.03504766224
id_001038,37540.488197132974
id_001039,64988.93366910189
id_001040,117445.08585694502
id_001041,120950.4176466122
id_001042,61384.950902525576
id_001043,108445.47261859589
id_001044,201441.41079740986
id_001045,238529.41656385598
id_001046,383578.49579222396
id_001047,181079.6987573056
id_001048,125706.74204151783
id_001049,87861.97215898697
id_001050,157509.12140402436
id_001051,221086.92639907383
id_001052,236131.17649597407
id_001053,206726.2513233384
id_001054,221984.4046006164
id_001055,261282.59861635542
id_001056,172777.64910325868
id_001057,172823.4540479792
id_001058,142720.46047659326
id_001059,202966.32758745662
id_001060,241697.17458259215
id_001061,255192.00985730646
id_001062,167777.338106397
id_001063,165893.4758275253
id_001064,175766.87313339766
id_001065,219637.16780971902
id_001066,266331.73747098126
id_001067,282030.3862178896
id_001068,326387.24903722625
id_001069,196241.71542818178
id_001070,160774.80381493174
id_001071,73116.32292315234
id_001072,94047.62803877276
id_001073,70106.83082795664
id_001074,103184.24787002134
id_001075,116570.37218721084
id_001076,120642.25022406277
id_001077,95899.83289182086
id_001078,148967.90087661863
id_001079,245029.4563679876
id_001080,320901.05977049464
