obs_id,class_pred
id_001398,8
id_001399,3
id_001400,7
id_001401,2
id_001402,6
id_001403,9
id_001404,3
id_001405,4
id_001406,7
id_001407,4
id_001408,0
id_001409,1
id_001410,1
id_001411,6
id_001412,3
id_001413,0
id_001414,5
id_001415,3
id_001416,5
id_001417,8
id_001418,3
id_001419,9
id_001420,3
id_001421,9
id_001422,6
id_001423,8
id_001424,2
id_001425,3
id_001426,0
id_001427,1
id_001428,2
id_001429,3
id_001430,7
id_001431,0
id_001432,8
id_001433,3
id_001434,3
id_001435,9
id_001436,4
id_001437,5
id_001438,9
id_001439,8
id_001440,2
id_001441,4
id_001442,2
id_001443,2
id_001444,6
id_001445,9
id_001446,2
id_001447,4
id_001448,3
id_001449,1
id_001450,6
id_001451,5
id_001452,2
id_001453,0
id_001454,6
id_001455,7
id_001456,1
id_001457,4
id_001458,0
id_001459,3
id_001460,7
id_001461,3
id_001462,4
id_001463,8
id_001464,0
id_001465,1
id_001466,2
id_001467,1
id_001468,8
id_001469,6
id_001470,1
id_001471,4
id_001472,8
id_001473,8
id_001474,9
id_001475,4
id_001476,4
id_001477,8
id_001478,4
id_001479,6
id_001480,7
id_001481,0
id_001482,0
id_001483,0
id_001484,3
id_001485,8
id_001486,6
id_001487,7
id_001488,6
id_001489,1
id_001490,8
id_001491,0
id_001492,1
id_001493,8
id_001494,4
id_001495,2
id_001496,0
id_001497,9
id_001498,8
id_001499,9
id_001500,4
id_001501,0
id_001502,8
id_001503,1
id_001504,5
id_001505,1
id_001506,3
id_001507,7
id_001508,6
id_001509,0
id_001510,5
id_001511,0
id_001512,6
id_001513,9
id_001514,8
id_001515,8
id_001516,3
id_001517,7
id_001518,3
id_001519,2
id_001520,4
id_001521,4
id_001522,7
id_001523,7
id_001524,9
id_001525,0
id_001526,8
id_001527,4
id_001528,8
id_001529,5
id_001530,9
id_001531,9
id_001532,2
id_001533,7
id_001534,0
id_001535,8
id_001536,1
id_001537,5
id_001538,5
id_001539,1
id_001540,4
id_001541,3
id_001542,0
id_001543,0
id_001544,8
id_001545,8
id_001546,4
id_001547,9
id_001548,4
id_001549,4
id_001550,6
id_001551,1
id_001552,0
id_001553,8
id_001554,9
id_001555,5
id_001556,8
id_001557,3
id_001558,9
id_001559,8
id_001560,7
id_001561,2
id_001562,7
id_001563,8
id_001564,0
id_001565,1
id_001566,8
id_001567,6
id_001568,8
id_001569,7
id_001570,3
id_001571,0
id_001572,5
id_001573,6
id_001574,8
id_001575,4
id_001576,9
id_001577,7
id_001578,1
id_001579,6
id_001580,8
id_001581,9
id_001582,8
id_001583,8
id_001584,8
id_001585,5
id_001586,6
id_001587,7
id_001588,4
id_001589,4
id_001590,5
id_001591,1
id_001592,7
id_001593,4
id_001594,1
id_001595,1
id_001596,1
id_001597,0
id_001598,6
id_001599,8
id_001600,9
id_001601,1
id_001602,0
id_001603,0
id_001604,8
id_001605,8
id_001606,5
id_001607,4
id_001608,2
id_001609,2
id_001610,1
id_001611,4
id_001612,0
id_001613,3
id_001614,6
id_001615,8
id_001616,8
id_001617,7
id_001618,3
id_001619,0
id_001620,8
id_001621,6
id_001622,5
id_001623,7
id_001624,0
id_001625,7
id_001626,8
id_001627,0
id_001628,9
id_001629,3
id_001630,7
id_001631,9
id_001632,3
id_001633,7
id_001634,0
id_001635,0
id_001636,5
id_001637,6
id_001638,6
id_001639,6
id_001640,0
id_001641,4
id_001642,7
id_001643,8
id_001644,3
id_001645,6
id_001646,3
id_001647,9
id_001648,2
id_001649,5
id_001650,8
id_001651,5
id_001652,0
id_001653,0
id_001654,3
id_001655,9
id_001656,2
id_001657,0
id_001658,5
id_001659,4
id_001660,2
id_001661,6
id_001662,4
id_001663,9
id_001664,4
id_001665,8
id_001666,9
id_001667,2
id_001668,5
id_001669,5
id_001670,2
id_001671,8
id_001672,8
id_001673,9
id_001674,0
id_001675,4
id_001676,4
id_001677,1
id_001678,8
id_001679,1
id_001680,1
id_001681,9
id_001682,6
id_001683,0
id_001684,8
id_001685,9
id_001686,8
id_001687,3
id_001688,9
id_001689,3
id_001690,9
id_001691,5
id_001692,5
id_001693,8
id_001694,1
id_001695,6
id_001696,2
id_001697,0
id_001698,7
id_001699,6
id_001700,0
id_001701,6
id_001702,6
id_001703,7
id_001704,1
id_001705,1
id_001706,1
id_001707,0
id_001708,6
id_001709,3
id_001710,4
id_001711,1
id_001712,1
id_001713,2
id_001714,2
id_001715,1
id_001716,8
id_001717,3
id_001718,0
id_001719,3
id_001720,5
id_001721,7
id_001722,3
id_001723,8
id_001724,9
id_001725,2
id_001726,4
id_001727,3
id_001728,9
id_001729,6
id_001730,7
id_001731,8
id_001732,0
id_001733,4
id_001734,6
id_001735,0
id_001736,7
id_001737,5
id_001738,2
id_001739,4
id_001740,0
id_001741,9
id_001742,9
id_001743,6
id_001744,2
id_001745,2
id_001746,4
id_001747,3
id_001748,8
id_001749,2
id_001750,3
id_001751,5
id_001752,5
id_001753,5
id_001754,2
id_001755,7
id_001756,0
id_001757,6
id_001758,4
id_001759,3
id_001760,7
id_001761,1
id_001762,8
id_001763,7
id_001764,4
id_001765,4
id_001766,5
id_001767,5
id_001768,0
id_001769,8
id_001770,3
id_001771,9
id_001772,3
id_001773,1
id_001774,2
id_001775,9
id_001776,0
id_001777,1
id_001778,0
id_001779,5
id_001780,2
id_001781,5
id_001782,3
id_001783,3
id_001784,3
id_001785,8
id_001786,1
id_001787,2
id_001788,1
id_001789,7
id_001790,9
id_001791,4
id_001792,6
id_001793,1
id_001794,5
id_001795,8
id_001796,3
id_001797,0
id_001798,1
id_001799,2
id_001800,2
id_001801,6
id_001802,3
id_001803,5
id_001804,5
id_001805,5
id_001806,6
id_001807,1
id_001808,9
id_001809,7
id_001810,3
id_001811,1
id_001812,2
id_001813,7
id_001814,0
id_001815,5
id_001816,1
id_001817,7
id_001818,9
id_001819,1
id_001820,6
id_001821,5
id_001822,7
id_001823,3
id_001824,5
id_001825,0
id_001826,7
id_001827,5
id_001828,4
id_001829,9
id_001830,4
id_001831,2
id_001832,9
id_001833,3
id_001834,7
id_001835,7
id_001836,2
id_001837,5
id_001838,7
id_001839,9
id_001840,6
id_001841,7
id_001842,8
id_001843,9
id_001844,9
id_001845,8
id_001846,9
id_001847,1
id_001848,4
id_001849,6
id_001850,1
id_001851,1
id_001852,1
id_001853,1
id_001854,8
id_001855,9
id_001856,8
id_001857,8
id_001858,9
id_001859,6
id_001860,6
id_001861,7
id_001862,0
id_001863,9
id_001864,0
id_001865,4
id_001866,2
id_001867,0
id_001868,4
id_001869,7
id_001870,5
id_001871,9
id_001872,5
id_001873,5
id_001874,7
id_001875,0
id_001876,2
id_001877,3
id_001878,2
id_001879,1
id_001880,5
id_001881,4
id_001882,7
id_001883,7
id_001884,3
id_001885,7
id_001886,2
id_001887,5
id_001888,1
id_001889,1
id_001890,2
id_001891,7
id_001892,3
id_001893,8
id_001894,1
id_001895,9
id_001896,9
id_001897,3
id_001898,0
id_001899,6
id_001900,4
id_001901,8
id_001902,0
id_001903,4
id_001904,8
id_001905,4
id_001906,2
id_001907,5
id_001908,6
id_001909,6
id_001910,3
id_001911,5
id_001912,4
id_001913,8
id_001914,3
id_001915,6
id_001916,0
id_001917,3
id_001918,9
id_001919,0
id_001920,9
id_001921,2
id_001922,9
id_001923,4
id_001924,6
id_001925,2
id_001926,2
id_001927,9
id_001928,7
id_001929,0
id_001930,7
id_001931,1
id_001932,3
id_001933,9
id_001934,5
id_001935,6
id_001936,9
id_001937,7
id_001938,0
id_001939,9
id_001940,4
id_001941,6
id_001942,7
id_001943,7
id_001944,0
id_001945,1
id_001946,3
id_001947,2
id_001948,8
id_001949,0
id_001950,9
id_001951,1
id_001952,1
id_001953,6
id_001954,4
id_001955,4
id_001956,2
id_001957,9
id_001958,2
id_001959,5
id_001960,0
id_001961,4
id_001962,1
id_001963,5
id_001964,7
id_001965,3
id_001966,6
id_001967,7
id_001968,2
id_001969,6
id_001970,9
id_001971,5
id_001972,9
id_001973,2
id_001974,2
id_001975,3
id_001976,6
id_001977,7
id_001978,0
id_001979,7
id_001980,8
id_001981,3
id_001982,2
id_001983,2
id_001984,3
id_001985,6
id_001986,4
id_001987,8
id_001988,5
id_001989,5
id_001990,8
id_001991,3
id_001992,1
id_001993,1
id_001994,8
id_001995,3
id_001996,7
id_001997,0
