obs_id,class_pred
id_036923,0
id_030158,0
id_044993,1
id_014634,1
id_009529,0
id_044162,1
id_025075,0
id_043692,1
id_009425,0
id_037765,1
id_036090,0
id_047009,1
id_027279,0
id_035452,0
id_019371,1
id_005025,0
id_046187,1
id_014107,1
id_029414,0
id_005497,0
id_041860,1
id_015836,1
id_038987,1
id_013322,1
id_010889,1
id_025736,0
id_013393,1
id_009022,0
id_025823,0
id_028024,0
id_006432,0
id_012766,1
id_035747,0
id_047869,1
id_004986,0
id_038000,1
id_047197,1
id_040757,1
id_015349,1
id_032339,0
id_047461,1
id_047479,1
id_016925,1
id_013066,1
id_008237,0
id_016037,1
id_025393,1
id_045992,0
id_025434,0
id_012823,1
id_002313,0
id_020798,0
id_042505,1
id_017282,0
id_006542,0
id_018638,1
id_031424,0
id_019413,1
id_034320,0
id_034308,0
id_027614,0
id_021379,0
id_022528,1
id_015249,1
id_028779,0
id_045299,0
id_007096,0
id_020652,1
id_010495,0
id_021333,1
id_006602,0
id_022891,1
id_046914,1
id_037909,1
id_046412,1
id_023416,1
id_030027,1
id_024127,0
id_005413,0
id_012323,0
id_024798,1
id_018548,1
id_046493,1
id_026064,0
id_015775,1
id_013826,1
id_039170,0
id_034938,0
id_008208,0
id_003206,0
id_037534,1
id_030855,0
id_008434,0
id_003094,0
id_005422,0
id_018982,1
id_008420,0
id_014851,1
id_009558,0
id_012788,1
id_009012,0
id_023733,1
id_038322,1
id_001382,0
id_026218,0
id_043768,1
id_049742,1
id_002385,0
id_006892,1
id_015983,1
id_007698,0
id_006574,0
id_011002,0
id_011254,1
id_006533,0
id_048792,1
id_016255,1
id_025198,0
id_033872,0
id_004930,0
id_005910,0
id_002507,0
id_046185,1
id_033484,0
id_004715,0
id_024482,1
id_022938,1
id_018647,1
id_049253,1
id_008764,0
id_040423,1
id_003402,0
id_019899,0
id_007014,0
id_009606,0
id_041806,1
id_035771,0
id_013277,1
id_024595,0
id_004130,0
id_017583,1
id_048153,1
id_031037,0
id_033019,0
id_015525,0
id_020154,1
id_049483,1
id_042478,1
id_047368,1
id_040351,1
id_038854,1
id_013307,0
id_037857,1
id_048991,1
id_014584,1
id_019835,1
id_040337,1
id_003832,0
id_018064,1
id_021981,1
id_007783,0
id_028914,0
id_048180,1
id_049139,1
id_008763,0
id_026922,0
id_019084,1
id_033576,0
id_013372,1
id_023301,0
id_008531,0
id_018331,1
id_036018,1
id_024138,1
id_003168,0
id_038952,1
id_020769,1
id_048704,0
id_014044,1
id_042093,1
id_004083,0
id_044006,1
id_023428,1
id_005416,0
id_016544,1
id_041568,1
id_013742,0
id_029139,0
id_041532,1
id_003532,0
id_034882,1
id_034685,1
id_023027,1
id_021685,1
id_027901,0
id_046079,1
id_011438,0
id_011008,0
id_020854,1
id_016551,1
id_042915,1
id_008793,0
id_024479,1
id_021323,1
id_027999,0
id_032558,0
id_048553,1
id_011519,0
id_011948,0
id_039535,0
id_041262,0
id_005632,0
id_047791,1
id_007309,1
id_007126,0
id_045899,1
id_025153,0
id_007682,0
id_017278,1
id_032730,0
id_015465,1
id_017439,1
id_007334,0
id_032681,0
id_009180,1
id_047336,1
id_044531,1
id_046804,1
id_035892,0
id_018368,1
id_038734,1
id_000553,0
id_046631,0
id_049281,1
id_017724,1
id_037074,0
id_039318,0
id_035001,0
id_023594,1
id_024527,1
id_015275,1
id_034461,0
id_040795,1
id_021554,1
id_025520,0
id_032871,0
id_007098,0
id_017079,1
id_020116,1
id_004230,0
id_046231,1
id_041561,1
id_043595,1
id_046384,0
id_003592,0
id_018775,1
id_026661,0
id_005207,0
id_039736,1
id_036660,0
id_002585,0
id_023898,1
id_045622,1
id_002059,1
id_014570,1
id_024822,1
id_030218,0
id_013096,0
id_020967,1
id_018165,1
id_046704,1
id_006131,0
id_003471,0
id_047782,1
id_021926,1
id_018347,1
id_008436,0
id_002685,0
id_032593,0
id_028645,0
id_048904,1
id_029914,0
id_003218,0
id_008031,0
id_023551,1
id_000096,0
id_021869,0
id_012926,1
id_046485,1
id_035459,0
id_008079,0
id_023587,1
id_034190,0
id_022829,0
id_047308,1
id_035291,0
id_019670,1
id_005831,0
id_011892,0
id_042771,0
id_021591,1
id_024656,1
id_034265,1
id_037651,1
id_007696,0
id_042064,1
id_046884,1
id_029137,0
id_024869,1
id_009397,0
id_000091,0
id_043451,1
id_006640,0
id_001126,0
id_046496,1
id_014504,1
id_008136,0
id_019758,1
id_022752,1
id_021487,1
id_025594,0
id_041891,1
id_002731,0
id_027432,0
id_034069,0
id_032573,0
id_032834,0
id_023374,1
id_047987,1
id_019907,1
id_042047,1
id_037448,0
id_026359,0
id_043262,1
id_023118,1
id_000403,0
id_036016,0
id_035462,0
id_009275,0
id_031970,1
id_026819,0
id_016593,1
id_031565,0
id_041029,1
id_035080,1
id_017246,1
id_006350,0
id_049987,1
id_045922,0
id_039797,1
id_037536,1
id_047358,1
id_049170,1
id_030001,0
id_001454,1
id_016644,1
id_013735,1
id_005798,0
id_002138,0
id_018318,1
id_016664,1
id_008590,0
id_030754,0
id_019678,1
id_047267,1
id_032314,0
id_016259,1
id_009751,0
id_005705,0
id_049255,1
id_018757,1
id_027792,0
id_036234,0
id_043062,1
id_028294,1
id_000546,0
id_044815,1
id_038106,0
id_018913,1
id_004651,0
id_002456,0
id_040600,1
id_041003,1
id_032370,0
id_006567,0
id_016899,0
id_036157,0
id_044853,1
id_034417,0
id_011943,0
id_031841,0
id_013879,1
id_047337,1
id_007830,0
id_020679,0
id_012457,0
id_004666,0
id_040911,1
id_025964,0
id_033003,0
id_020179,1
id_041643,1
id_036439,0
id_017210,1
id_046896,1
id_031958,1
id_001744,0
id_029475,0
id_020523,1
id_003800,0
id_026093,0
id_047551,1
id_035020,0
id_027348,0
id_012005,0
id_038442,1
id_032211,0
id_041020,1
id_032042,0
id_023706,1
id_024458,1
id_018767,1
id_022255,0
id_040225,1
id_045881,0
id_007286,0
id_037039,0
id_048194,1
id_048150,1
id_017319,1
id_019459,1
id_046970,0
id_005268,0
id_046168,1
id_017097,1
id_026327,0
id_026610,0
id_035298,0
id_020040,0
id_007546,0
id_016802,1
id_030946,1
id_002834,0
id_042056,0
id_010501,0
id_026638,1
id_006740,1
id_016041,1
id_030666,0
id_012639,1
id_031346,1
id_023979,1
id_046319,1
id_042335,1
id_018311,1
id_015512,1
id_040903,1
id_022306,1
id_015594,1
id_004829,0
id_003204,0
id_034033,0
id_032976,0
id_044649,1
id_014892,1
id_046042,0
id_009970,0
id_039109,0
id_011087,0
id_001518,0
id_042544,1
id_033812,0
id_049741,1
id_033354,0
id_041608,1
id_017859,1
id_019363,1
id_028014,0
id_004696,0
id_009563,0
id_029017,0
id_037081,0
id_042791,1
id_018345,1
id_039413,1
id_002878,0
id_030759,0
id_017596,1
id_029006,0
id_045081,1
id_009840,0
id_018208,1
id_033122,0
id_037893,1
id_025762,0
id_040848,1
id_026001,0
id_024750,0
id_020716,1
id_017871,1
id_006088,0
id_014706,0
id_013646,1
id_037988,0
id_038380,1
id_007092,0
id_025425,0
id_029454,0
id_024946,1
id_019041,1
id_021013,1
id_000580,0
id_045334,1
id_003918,0
id_025019,0
id_040442,1
id_029506,0
id_020914,1
id_027577,0
id_038906,0
id_008269,0
id_047846,1
id_023345,1
id_045837,1
id_044416,1
id_037017,0
id_033353,0
id_031945,0
id_003611,0
id_020879,1
id_026166,0
id_046468,1
id_035107,0
id_035711,0
id_023173,1
id_005929,1
id_038597,1
id_021596,1
id_021265,1
id_001356,0
id_007224,0
id_020827,0
id_037806,1
id_000235,1
id_029745,0
id_044626,1
id_034823,0
id_012937,1
id_041937,1
id_016439,1
id_028494,0
id_021324,1
id_002543,0
id_035958,0
id_027008,0
id_037012,0
id_002502,0
id_035224,0
id_014666,1
id_013966,1
id_040883,1
id_004257,0
id_002102,0
id_017179,1
id_026715,0
id_030021,0
id_013367,1
id_010109,0
id_018798,1
id_023276,1
id_041152,1
id_005983,0
id_033285,0
id_024462,1
id_044435,1
id_027149,0
id_006332,0
id_021768,1
id_009470,0
id_021417,1
id_049355,1
id_047327,1
id_022082,1
id_038267,1
id_007791,0
id_042680,1
id_010150,0
id_008762,0
id_008119,0
id_027831,0
id_035802,0
id_043124,1
id_034877,0
id_023506,1
id_040382,1
id_000818,0
id_049036,0
id_031254,0
id_021092,1
id_001398,0
id_037082,0
id_010270,0
id_049195,0
id_044655,1
id_035067,0
id_035976,0
id_023255,0
id_042450,1
id_008141,0
id_030534,0
id_014387,0
id_022448,1
id_002246,0
id_008743,0
id_002851,0
id_046473,1
id_016866,1
id_025487,0
id_030766,0
id_011675,0
id_025395,0
id_049964,1
id_017135,1
id_042248,1
id_001695,0
id_047772,1
id_036658,0
id_013444,1
id_033311,0
id_017117,1
id_046587,1
id_016658,1
id_001561,0
id_017393,1
id_019043,1
id_017558,1
id_047218,0
id_018875,1
id_026872,0
id_045512,1
id_045094,1
id_011939,0
id_035268,0
id_017162,1
id_027260,0
id_036538,0
id_040311,1
id_042767,1
id_001764,0
id_010820,0
id_018046,1
id_015032,1
id_035789,0
id_034406,0
id_044747,1
id_041577,1
id_038279,1
id_019708,1
id_028359,0
id_003755,1
id_042919,0
id_047013,1
id_024853,1
id_045442,1
id_006613,0
id_011736,0
id_024086,1
id_023303,1
id_021383,1
id_001930,0
id_031671,0
id_035172,0
id_017285,1
id_046524,1
id_036523,0
id_002497,1
id_048182,1
id_010706,0
id_001779,0
id_012813,1
id_035404,0
id_012183,1
id_011544,0
id_001033,0
id_013004,1
id_033994,1
id_001704,0
id_003086,0
id_019542,1
id_024078,1
id_031006,0
id_035543,0
id_003772,0
id_020706,0
id_047839,0
id_039981,1
id_010994,0
id_024060,1
id_000558,0
id_012704,1
id_022332,1
id_036399,0
id_048663,1
id_016318,1
id_046408,1
id_047245,1
id_044170,1
id_024201,1
id_038553,0
id_039445,1
id_033288,0
id_028548,0
id_016240,1
id_000065,0
id_003232,0
id_004221,0
id_000644,0
id_016488,1
id_005857,0
id_029148,0
id_001833,0
id_000470,1
id_007935,0
id_040847,1
id_037652,1
id_049797,1
id_009239,1
id_011085,0
id_003043,0
id_002941,0
id_007274,0
id_003584,1
id_002106,0
id_025648,0
id_038743,1
id_034105,0
id_003269,0
id_000882,0
id_021704,1
id_007736,0
id_035284,0
id_034551,0
id_043448,1
id_015964,1
id_047650,1
id_048334,1
id_001924,0
id_043853,1
id_040360,1
id_035542,0
id_014179,1
id_024632,1
id_021020,1
id_029934,0
id_045444,1
id_011783,0
id_013341,1
id_036064,0
id_036875,0
id_045659,1
id_022703,0
id_042228,1
id_015309,1
id_010207,0
id_045175,0
id_002588,0
id_020171,1
id_022387,1
id_020401,1
id_032884,0
id_037129,0
id_044719,1
id_040220,1
id_004594,0
id_008727,1
id_031500,0
id_042881,1
id_029051,0
id_012871,1
id_043343,1
id_009205,0
id_023976,1
id_000482,0
id_017676,0
id_021684,1
id_006166,0
id_030617,0
id_014831,1
id_011751,0
id_017586,1
id_043783,1
id_048573,1
id_035912,0
id_048677,1
id_026466,0
id_021269,0
id_047296,1
id_007272,1
id_003260,0
id_001189,0
id_030023,0
id_034150,1
id_039273,1
id_006752,0
id_007833,1
id_048471,1
id_019541,1
id_009211,0
id_049748,1
id_026676,0
id_016085,1
id_049009,1
id_025868,0
id_006555,0
id_021493,1
id_030424,0
id_009945,0
id_006576,0
id_038069,1
id_031165,0
id_049738,1
id_009373,0
id_013012,1
id_026010,0
id_033558,0
id_018781,1
id_046792,1
id_005799,0
id_001916,0
id_024718,1
id_028342,0
id_041120,1
id_032062,1
id_046273,1
id_025066,0
id_004161,0
id_048731,1
id_019666,1
id_043874,0
id_042953,1
id_014523,1
id_006495,0
id_013025,1
id_000281,0
id_040144,1
id_008555,0
id_041292,1
id_008165,0
id_037418,0
id_025415,0
id_049976,1
id_016808,1
id_034529,0
id_028968,0
id_022986,1
id_016472,1
id_047393,1
id_031625,0
id_009612,0
id_017489,1
id_025119,0
id_043234,1
id_007475,0
id_011284,0
id_007980,0
id_030078,0
id_024559,0
id_009210,0
id_019960,1
id_028511,0
id_015124,1
id_023545,1
id_045985,1
id_002254,0
id_026181,0
id_021668,1
id_044364,1
id_049232,1
id_007990,0
id_036816,0
id_019724,0
id_027259,0
id_003924,0
id_049455,1
id_045278,1
id_043009,1
id_007987,0
id_026013,0
id_045500,1
id_015939,1
id_007869,0
id_046472,1
id_022624,1
id_010803,0
id_000099,0
id_030296,0
id_019694,1
id_044035,1
id_024751,1
id_049132,1
id_001345,0
id_018562,1
id_018920,1
id_016527,0
id_017828,0
id_031247,0
id_001611,0
id_034055,0
id_039894,1
id_024821,1
id_005508,0
id_044331,1
id_020217,0
id_023172,1
id_034908,0
id_011830,0
id_014655,1
id_034454,0
id_037739,1
id_000677,0
id_026961,0
id_031907,0
id_045560,1
id_033761,0
id_012409,0
id_020099,1
id_006010,0
id_006453,0
id_031299,0
id_016939,1
id_020670,1
id_045930,1
id_018769,1
id_011176,0
id_033748,0
id_049041,1
id_033543,0
id_038702,1
id_024809,0
id_015060,0
id_036038,0
id_014896,1
id_037869,1
id_005481,0
id_038993,1
id_024000,1
id_040711,1
id_037069,0
id_044093,1
id_013609,1
id_021783,1
id_013294,1
id_016124,0
id_042205,1
id_005369,0
id_019658,1
id_019844,1
id_021329,1
id_008650,1
id_012985,1
id_032228,0
id_039875,0
id_020580,1
id_007821,0
id_014102,1
id_039191,1
id_008025,1
id_038587,1
id_025611,0
id_015635,1
id_049196,1
id_039175,0
id_005082,0
id_040943,1
id_003872,0
id_035052,0
id_042234,1
id_047799,1
id_012169,1
id_001215,0
id_010891,0
id_005960,1
id_018816,1
id_004119,0
id_013802,1
id_027671,0
id_016046,1
id_046076,1
id_018426,1
id_046555,0
id_013344,1
id_033564,0
id_006690,0
id_039563,1
id_037238,0
id_021602,1
id_022299,1
id_033224,0
id_003633,0
id_031572,0
id_038566,1
id_010903,0
id_001999,0
id_018779,1
id_016799,1
id_021791,1
id_018885,1
id_044829,1
id_008495,1
id_007316,0
id_029933,0
id_000842,0
id_003227,0
id_038016,1
id_045669,1
id_010114,0
id_031400,0
id_016174,0
id_046630,1
id_039883,1
id_036128,0
id_010869,0
id_002232,0
id_017887,1
id_036180,0
id_045554,1
id_032851,0
id_034224,1
id_041360,1
id_034457,0
id_041904,1
id_021744,1
id_033014,0
id_006237,0
id_035918,1
id_003281,0
id_013700,1
id_020082,1
id_046025,1
id_047679,1
id_001897,0
id_028671,0
id_001464,0
id_027575,1
id_004792,0
id_030745,0
id_039925,0
id_017074,1
id_006536,0
id_003948,0
id_017093,1
id_048591,1
id_025994,0
id_016382,1
id_015325,0
id_018660,1
id_000905,0
id_001782,0
id_042841,1
id_019607,1
id_022889,1
id_019619,0
id_034235,0
id_019464,1
id_024475,1
id_001803,0
id_014529,1
id_046945,1
id_045591,1
id_046858,1
id_038642,1
id_036797,0
id_003216,0
id_006606,1
id_006026,0
id_037173,0
id_044042,0
id_019629,1
id_008900,0
id_018258,1
id_024675,0
id_044526,1
id_003736,0
id_005349,0
id_036763,0
id_014846,0
id_035277,1
id_011323,0
id_019176,0
id_048925,0
id_045805,1
id_002821,0
id_014852,1
id_011741,0
id_018771,0
id_037179,0
id_042132,1
id_033091,0
id_049361,1
id_008043,0
id_039119,1
id_034690,0
id_045248,1
id_000366,0
id_029053,0
id_017868,1
id_036147,0
id_037126,0
id_012702,1
id_012419,0
id_033069,0
id_023649,1
id_018442,1
id_002706,0
id_043791,1
id_039051,1
id_023429,1
id_001565,1
id_024938,1
id_018172,1
id_024282,1
id_019446,1
id_001021,0
id_025533,0
id_007812,1
id_009989,0
id_047491,1
id_047058,0
id_049268,1
id_003719,0
id_025118,0
id_029231,0
id_021280,1
id_000080,0
id_021207,1
id_024391,1
id_032602,0
id_033830,0
id_038097,0
id_006769,1
id_007948,0
id_036977,0
id_021600,1
id_030653,1
id_005088,0
id_040673,0
id_016256,1
id_009712,0
id_033808,0
id_008074,0
id_003601,0
id_001862,0
id_041177,1
id_018181,1
id_042864,0
id_004396,0
id_024135,1
id_036710,0
id_029486,0
id_025715,0
id_044294,1
id_047968,1
id_013613,1
id_048897,1
id_008486,0
id_042885,1
id_006065,0
id_014547,1
id_008016,0
id_003533,0
id_011600,0
id_034868,1
id_031381,0
id_003692,0
id_008403,0
id_007087,1
id_019065,1
id_011274,0
id_027309,0
id_028385,0
id_004804,0
id_007731,0
id_044851,1
id_041804,0
id_044126,1
id_005607,0
id_001729,0
id_028489,0
id_015280,0
id_027084,0
id_017241,1
id_006968,0
id_027581,0
id_016248,1
id_005855,1
id_012442,0
id_017185,1
id_040424,1
id_038085,1
id_045714,1
id_040805,1
id_007244,0
id_028720,0
id_040062,1
id_030722,0
id_022848,1
id_012580,1
id_001195,0
id_015986,1
id_010932,0
id_042650,1
id_032943,0
id_025567,0
id_027110,1
id_012030,0
id_000355,0
id_046124,1
id_034956,0
id_013577,1
id_036151,0
id_042321,1
id_018487,1
id_034966,0
id_011645,0
id_031481,0
id_047416,1
id_018370,0
id_022556,1
id_039474,0
id_024026,1
id_002445,0
id_006348,0
id_007845,0
id_004347,0
id_019612,1
id_003103,0
id_027307,0
id_016351,1
id_026268,0
id_044369,0
id_018796,1
id_046652,1
id_018689,1
id_045744,1
id_033065,1
id_043849,1
id_012329,0
id_019727,1
id_000693,0
id_005365,0
id_024362,1
id_049173,1
id_039145,1
id_000385,1
id_040629,1
id_018303,1
id_018711,0
id_046213,1
id_023102,1
id_026812,0
id_045393,1
id_041931,1
id_012622,1
id_033395,0
id_021750,1
id_010587,0
id_033322,0
id_046584,1
id_012596,1
id_022761,1
id_015602,1
id_007994,0
id_034701,0
id_025643,0
id_011396,0
id_003129,0
id_032807,0
id_039136,1
id_005606,0
id_033594,0
id_001058,0
id_017542,1
id_035546,0
id_015175,1
id_021705,1
id_040066,1
id_016105,1
id_006991,0
id_014606,1
id_007892,0
id_040743,1
id_032241,0
id_049377,1
id_015816,1
id_040349,1
id_039917,1
id_007250,0
id_020444,1
id_021603,1
id_042892,1
id_020137,1
id_033475,0
id_034786,0
id_000601,0
id_001836,0
id_004410,1
id_019350,0
id_043675,1
id_021585,1
id_036636,0
id_034516,0
id_008090,0
id_042163,1
id_004327,0
id_007908,0
id_041201,1
id_030469,0
id_010112,0
id_032638,0
id_046768,1
id_049176,1
id_046648,1
id_022539,1
id_003535,0
id_042404,1
id_009645,0
id_025926,0
id_005120,0
id_018622,1
id_036260,1
id_033741,1
id_004772,0
id_029654,0
id_001015,0
id_031504,0
id_047440,1
id_040851,1
id_040864,0
id_018786,1
id_038452,1
id_048927,0
id_012283,0
id_020329,1
id_024022,1
id_041607,1
id_035499,0
id_047238,1
id_004851,0
id_049075,1
id_021841,1
id_041225,1
id_027617,0
id_046607,1
id_046277,1
id_013755,1
id_035848,0
id_003429,0
id_043626,0
id_006467,0
id_026941,0
id_029098,0
id_006444,0
id_024682,0
id_017788,1
id_000161,0
id_002326,0
id_042742,1
id_039905,1
id_020014,1
id_044662,1
id_023132,1
id_023015,1
id_031873,0
id_007913,0
id_004613,1
id_041739,1
id_011622,1
id_026908,0
id_041150,1
id_048894,1
id_047268,1
id_042116,1
id_036531,1
id_010835,0
id_037290,0
id_042370,1
id_002122,0
id_009676,0
id_041352,1
id_031592,1
id_042105,1
id_039407,1
id_017506,1
id_004403,0
id_027830,0
id_031708,0
id_039817,1
id_022062,1
id_047667,1
id_036338,0
id_006468,0
id_010420,0
id_041080,1
id_022532,1
id_044341,1
id_044378,1
id_039695,0
id_027448,0
id_029799,0
id_038480,1
id_021288,1
id_019975,1
id_027376,0
id_007342,0
id_039089,1
id_023994,1
id_006802,0
id_005339,0
id_005363,0
id_000229,0
id_011540,1
id_042537,1
id_003738,0
id_006706,0
id_002301,0
id_001642,0
id_044336,1
id_040663,1
id_008657,0
id_023968,1
id_014855,1
id_013278,1
id_006206,0
id_020778,1
id_033677,0
id_016213,1
id_033932,0
id_040671,1
id_042707,1
id_037091,0
id_015581,0
id_002038,1
id_043191,1
id_030872,0
id_026826,0
id_049588,1
id_004686,0
id_036187,0
id_042339,0
id_000371,0
id_045225,1
id_019686,1
id_038154,0
id_047216,1
id_016127,1
id_038077,0
id_004323,0
id_002114,0
id_024905,1
id_048458,1
id_004314,0
id_033289,0
id_001685,0
id_020839,1
id_036719,0
id_049400,0
id_018495,1
id_029766,0
id_016682,1
id_025738,0
id_012573,1
id_027699,0
id_043799,0
id_027368,1
id_002732,0
id_004937,0
id_015875,1
id_047892,1
id_034536,0
id_003818,0
id_029694,0
id_023844,1
id_013009,1
id_014169,1
id_022975,0
id_046602,1
id_020478,1
id_040801,1
id_049892,1
id_013847,1
id_026141,0
id_028100,0
id_012387,0
id_042438,1
id_042641,1
id_047716,1
id_004912,0
id_029903,0
id_034057,0
id_007181,0
id_043047,1
id_007861,0
id_005889,0
id_047236,1
id_030302,0
id_000928,0
id_040063,1
id_048262,1
id_041943,1
id_019177,1
id_045233,1
id_015691,1
id_046980,1
id_027180,0
id_027987,0
id_039840,1
id_009587,0
id_029901,0
id_010848,0
id_001219,0
id_036542,0
id_030825,0
id_002796,0
id_032545,0
id_033401,0
id_035994,0
id_005992,0
id_007301,0
id_008570,0
id_000429,0
id_030608,0
id_018001,1
id_013412,1
id_008331,0
id_009838,0
id_010714,0
id_012238,0
id_008214,0
id_044504,1
id_016674,1
id_004110,0
id_018242,1
id_026234,0
id_037997,1
id_049603,1
id_040459,1
id_048204,1
id_010305,0
id_021111,1
id_018283,1
id_046612,1
id_030948,0
id_038913,1
id_048947,1
id_002830,0
id_023055,0
id_033637,0
id_002157,0
id_036530,0
id_028557,0
id_024621,1
id_021844,1
id_001230,0
id_046419,1
id_047662,1
id_030613,0
id_020536,0
id_012867,1
id_003888,1
id_015931,1
id_043141,1
id_014798,1
id_019418,1
id_027686,0
id_028805,1
id_027503,0
id_010522,0
id_039568,1
id_001769,0
id_030181,0
id_020913,1
id_017219,1
id_037323,0
id_008368,0
id_023792,1
id_035561,1
id_024650,1
id_022917,1
id_028358,1
id_027616,0
id_031589,0
id_041727,1
id_019141,0
id_049866,1
id_048597,1
id_008204,0
id_011170,0
id_045811,1
id_004028,0
id_009310,0
id_003603,0
id_029176,0
id_010409,0
id_028353,0
id_011038,0
id_018850,1
id_016775,1
id_044281,1
id_005402,0
id_012294,0
id_008998,0
id_035945,0
id_044980,1
id_023851,1
id_031095,0
id_008476,0
id_029069,0
id_042796,1
id_023631,1
id_000887,0
id_008648,0
id_014432,1
id_013350,1
id_002970,0
id_017127,1
id_027813,1
id_025787,0
id_029124,0
id_023430,1
id_006344,0
id_046486,1
id_035781,0
id_017679,0
id_007269,0
id_010936,0
id_035906,0
id_002438,0
id_028623,0
id_007385,0
id_036754,0
id_049921,1
id_008384,0
id_029831,0
id_025921,0
id_039423,1
id_015502,1
id_028055,0
id_003418,0
id_027491,0
id_027011,0
id_020916,1
id_046339,1
id_034263,0
id_012451,0
id_044589,1
id_020270,1
id_039319,0
id_036350,0
id_019851,1
id_024777,1
id_026119,0
id_046911,1
id_003547,0
id_037060,0
id_042022,1
id_047670,1
id_046479,1
id_030648,0
id_003149,0
id_006184,0
id_023730,1
id_031937,0
id_009119,0
id_008552,1
id_005565,0
id_007557,1
id_041282,1
id_020456,1
id_042288,1
id_039711,1
id_047124,1
id_030549,1
id_033291,0
id_038136,1
id_001645,1
id_039473,0
id_033101,0
id_020785,1
id_011739,0
id_000393,0
id_048168,1
id_037878,1
id_028667,0
id_047407,1
id_048974,1
id_025185,0
id_037850,1
id_004222,0
id_012326,0
id_049180,1
id_011986,0
id_008423,0
id_027570,0
id_023261,1
id_038974,1
id_036114,1
id_016718,1
id_038824,0
id_012114,0
id_028530,0
id_007517,0
id_008428,0
id_010892,0
id_038102,1
id_018685,1
id_043838,1
id_005862,0
id_047521,1
id_036334,1
id_014950,1
id_000956,0
id_032820,0
id_021104,1
id_042507,1
id_003572,0
id_021821,1
id_042712,1
id_033675,0
id_014651,1
id_028130,1
id_041863,1
id_021475,1
id_016225,1
id_027263,0
id_019994,1
id_040041,1
id_007392,1
id_031672,0
id_000050,0
id_015409,1
id_045686,1
id_000604,0
id_003803,0
id_010255,0
id_047832,1
id_023657,0
id_030175,1
id_000287,0
id_013743,1
id_047425,1
id_036425,0
id_003283,0
id_038975,1
id_005907,0
id_019705,1
id_044586,0
id_026640,1
id_000686,0
id_046497,1
id_037013,0
id_003843,0
id_017563,1
id_023090,1
id_032478,0
id_037796,1
id_038930,1
id_003782,0
id_008118,0
id_001766,0
id_048403,0
id_043834,1
id_000066,0
id_010923,0
id_008086,0
id_007196,0
id_031140,0
id_023331,1
id_033308,1
id_013918,1
id_047020,0
id_013843,1
id_025259,0
id_003739,1
id_032598,0
id_008741,0
id_025451,1
id_038511,0
id_015045,1
id_033206,0
id_037133,0
id_012575,1
id_032603,1
id_047654,1
id_026488,0
id_044700,1
id_009962,0
id_011045,0
id_023244,0
id_022143,1
id_037590,1
id_000030,0
id_036047,0
id_039893,1
id_015111,1
id_034192,1
id_012087,0
id_014854,1
id_033417,0
id_020315,1
id_040951,1
id_025659,0
id_026320,1
id_040596,1
id_018102,1
id_007972,1
id_009086,1
id_041136,1
id_016203,1
id_037206,0
id_003316,0
