obs_id,class_pred
id_000382,1
id_000383,0
id_000384,1
id_000385,1
id_000386,1
id_000387,1
id_000388,0
id_000389,0
id_000390,0
id_000391,0
id_000392,1
id_000393,0
id_000394,0
id_000395,1
id_000396,0
id_000397,0
id_000398,0
id_000399,0
id_000400,0
id_000401,0
id_000402,1
id_000403,0
id_000404,0
id_000405,1
id_000406,0
id_000407,1
id_000408,1
id_000409,1
id_000410,1
id_000411,1
id_000412,0
id_000413,1
id_000414,0
id_000415,0
id_000416,0
id_000417,1
id_000418,1
id_000419,0
id_000420,1
id_000421,1
id_000422,1
id_000423,0
id_000424,0
id_000425,0
id_000426,1
id_000427,1
id_000428,0
id_000429,1
id_000430,0
id_000431,0
id_000432,0
id_000433,0
id_000434,0
id_000435,0
id_000436,0
id_000437,0
id_000438,1
id_000439,0
id_000440,0
id_000441,1
id_000442,0
id_000443,0
id_000444,0
id_000445,1
id_000446,0
id_000447,0
id_000448,1
id_000449,0
id_000450,1
id_000451,0
id_000452,0
id_000453,0
id_000454,1
id_000455,1
id_000456,1
id_000457,0
id_000458,0
id_000459,0
id_000460,1
id_000461,0
id_000462,0
id_000463,1
id_000464,1
id_000465,1
id_000466,1
id_000467,0
id_000468,0
id_000469,0
id_000470,0
id_000471,0
id_000472,1
id_000473,0
id_000474,1
id_000475,0
id_000476,1
id_000477,1
id_000478,1
id_000479,1
id_000480,1
id_000481,0
id_000482,0
id_000483,0
id_000484,1
id_000485,1
id_000486,0
id_000487,1
id_000488,0
id_000489,1
id_000490,0
id_000491,0
id_000492,0
id_000493,1
id_000494,0
id_000495,1
id_000496,1
id_000497,1
id_000498,1
id_000499,0
id_000500,0
id_000501,1
id_000502,1
id_000503,0
id_000504,1
id_000505,1
id_000506,0
id_000507,0
id_000508,1
id_000509,1
id_000510,0
id_000511,1
id_000512,0
id_000513,1
id_000514,1
id_000515,1
id_000516,1
id_000517,1
id_000518,1
id_000519,1
id_000520,1
id_000521,1
id_000522,1
id_000523,1
id_000524,0
id_000525,0
id_000526,0
id_000527,0
id_000528,1
id_000529,0
id_000530,1
id_000531,0
id_000532,0
id_000533,0
id_000534,0
id_000535,0
id_000536,1
id_000537,0
id_000538,1
id_000539,0
id_000540,0
id_000541,1
id_000542,0
id_000543,1
id_000544,0
id_000545,0
id_000546,0
id_000547,1
id_000548,0
id_000549,1
id_000550,0
id_000551,0
id_000552,1
id_000553,0
id_000554,0
id_000555,1
id_000556,0
id_000557,0
id_000558,1
id_000559,0
id_000560,0
id_000561,0
id_000562,0
id_000563,0
id_000564,0
id_000565,1
id_000566,0
id_000567,1
id_000568,1
id_000569,1
id_000570,1
id_000571,0
id_000572,1
id_000573,1
id_000574,0
id_000575,1
id_000576,1
id_000577,1
id_000578,0
id_000579,0
id_000580,0
id_000581,1
id_000582,0
id_000583,1
id_000584,1
id_000585,0
id_000586,0
id_000587,1
id_000588,1
id_000589,0
id_000590,1
id_000591,1
id_000592,0
id_000593,1
id_000594,1
id_000595,0
id_000596,0
id_000597,0
id_000598,0
id_000599,1
id_000600,1
id_000601,1
id_000602,1
id_000603,1
id_000604,1
id_000605,1
id_000606,1
id_000607,1
id_000608,1
id_000609,0
id_000610,1
id_000611,0
id_000612,0
id_000613,0
id_000614,0
id_000615,0
id_000616,1
id_000617,1
id_000618,0
id_000619,0
id_000620,0
id_000621,0
id_000622,0
id_000623,1
id_000624,1
id_000625,1
id_000626,0
id_000627,0
id_000628,1
id_000629,1
id_000630,1
id_000631,0
id_000632,0
id_000633,1
id_000634,0
id_000635,0
id_000636,1
id_000637,1
id_000638,0
id_000639,1
id_000640,0
id_000641,1
id_000642,0
id_000643,0
id_000644,1
id_000645,1
id_000646,1
id_000647,1
id_000648,0
id_000649,0
id_000650,0
id_000651,1
id_000652,1
id_000653,0
id_000654,0
id_000655,1
id_000656,0
id_000657,0
id_000658,0
id_000659,0
id_000660,1
id_000661,1
id_000662,1
id_000663,0
id_000664,1
id_000665,0
id_000666,0
id_000667,0
id_000668,0
id_000669,0
id_000670,1
id_000671,1
id_000672,0
id_000673,0
id_000674,0
id_000675,0
id_000676,0
id_000677,0
id_000678,1
id_000679,1
id_000680,0
id_000681,0
id_000682,0
id_000683,0
id_000684,0
id_000685,0
id_000686,0
id_000687,0
id_000688,0
id_000689,0
id_000690,0
id_000691,0
id_000692,0
id_000693,0
id_000694,0
id_000695,1
id_000696,0
id_000697,1
id_000698,0
id_000699,1
id_000700,0
id_000701,1
id_000702,0
id_000703,1
id_000704,0
id_000705,0
id_000706,1
id_000707,1
id_000708,1
id_000709,0
id_000710,0
id_000711,0
id_000712,1
id_000713,0
id_000714,1
id_000715,0
id_000716,0
id_000717,0
id_000718,0
id_000719,0
id_000720,1
id_000721,1
id_000722,1
id_000723,0
id_000724,1
id_000725,1
id_000726,1
id_000727,0
id_000728,1
id_000729,0
id_000730,0
id_000731,0
id_000732,0
id_000733,0
id_000734,0
id_000735,0
id_000736,1
id_000737,1
id_000738,0
id_000739,0
id_000740,0
id_000741,0
id_000742,1
id_000743,1
id_000744,0
id_000745,0
id_000746,0
id_000747,1
id_000748,1
id_000749,0
id_000750,0
id_000751,0
id_000752,0
id_000753,0
id_000754,0
id_000755,0
id_000756,0
id_000757,1
id_000758,0
id_000759,0
id_000760,1
id_000761,1
id_000762,1
id_000763,1
id_000764,1
id_000765,1
id_000766,1
id_000767,0
id_000768,1
id_000769,0
id_000770,1
id_000771,1
id_000772,1
id_000773,1
id_000774,0
id_000775,0
id_000776,1
id_000777,1
id_000778,0
id_000779,1
id_000780,0
id_000781,1
id_000782,0
id_000783,0
id_000784,0
id_000785,0
id_000786,1
id_000787,0
id_000788,1
id_000789,0
id_000790,1
id_000791,1
id_000792,1
id_000793,1
id_000794,0
id_000795,1
id_000796,0
id_000797,1
id_000798,1
id_000799,1
id_000800,1
id_000801,1
id_000802,0
id_000803,1
id_000804,1
id_000805,1
id_000806,1
id_000807,1
id_000808,0
id_000809,0
id_000810,1
id_000811,0
id_000812,0
id_000813,1
id_000814,0
id_000815,0
id_000816,1
id_000817,0
id_000818,0
id_000819,1
id_000820,0
id_000821,1
id_000822,0
id_000823,1
id_000824,1
id_000825,1
id_000826,0
id_000827,1
id_000828,1
id_000829,1
id_000830,1
id_000831,1
id_000832,1
id_000833,1
id_000834,1
id_000835,1
id_000836,1
id_000837,1
id_000838,1
id_000839,0
id_000840,1
id_000841,1
id_000842,1
id_000843,1
id_000844,1
id_000845,1
id_000846,1
id_000847,1
id_000848,1
id_000849,1
id_000850,1
id_000851,0
id_000852,0
id_000853,1
id_000854,1
id_000855,0
id_000856,1
id_000857,1
id_000858,0
id_000859,1
id_000860,0
id_000861,1
id_000862,0
id_000863,0
id_000864,1
id_000865,0
id_000866,0
id_000867,1
id_000868,0
id_000869,0
id_000870,1
id_000871,1
id_000872,0
id_000873,0
id_000874,0
id_000875,1
id_000876,0
id_000877,1
id_000878,1
id_000879,1
id_000880,1
id_000881,0
id_000882,0
id_000883,0
id_000884,1
id_000885,1
id_000886,0
id_000887,1
id_000888,0
id_000889,1
id_000890,0
id_000891,0
id_000892,0
id_000893,0
id_000894,0
id_000895,1
id_000896,1
id_000897,1
id_000898,1
id_000899,1
id_000900,0
id_000901,0
id_000902,1
id_000903,1
id_000904,1
id_000905,1
id_000906,1
id_000907,1
id_000908,0
id_000909,0
id_000910,1
id_000911,0
id_000912,1
id_000913,1
id_000914,1
id_000915,1
id_000916,0
id_000917,0
id_000918,0
id_000919,0
id_000920,1
id_000921,1
id_000922,1
id_000923,0
id_000924,1
id_000925,1
id_000926,0
id_000927,0
id_000928,0
id_000929,0
id_000930,1
id_000931,0
id_000932,0
id_000933,0
id_000934,0
id_000935,0
id_000936,0
id_000937,0
id_000938,0
id_000939,1
id_000940,0
id_000941,1
id_000942,1
id_000943,0
id_000944,0
id_000945,0
id_000946,0
id_000947,1
id_000948,0
id_000949,0
id_000950,0
id_000951,0
id_000952,0
id_000953,0
id_000954,0
id_000955,1
id_000956,0
id_000957,0
id_000958,0
id_000959,0
id_000960,0
id_000961,1
id_000962,1
id_000963,0
id_000964,0
id_000965,0
id_000966,1
id_000967,1
id_000968,0
id_000969,0
id_000970,1
id_000971,0
id_000972,1
id_000973,1
id_000974,1
id_000975,1
id_000976,1
id_000977,1
id_000978,0
id_000979,0
id_000980,0
id_000981,1
id_000982,0
id_000983,0
id_000984,0
id_000985,1
id_000986,1
id_000987,0
id_000988,1
id_000989,0
id_000990,0
id_000991,1
id_000992,0
id_000993,1
id_000994,1
id_000995,1
id_000996,1
id_000997,0
id_000998,0
id_000999,1
id_001000,1
id_001001,0
id_001002,1
id_001003,0
id_001004,1
id_001005,1
id_001006,1
id_001007,0
id_001008,1
id_001009,0
id_001010,1
id_001011,0
id_001012,1
id_001013,0
id_001014,0
id_001015,0
id_001016,0
id_001017,0
id_001018,0
id_001019,0
id_001020,0
id_001021,0
id_001022,1
id_001023,0
id_001024,0
id_001025,0
id_001026,1
id_001027,0
id_001028,0
id_001029,0
id_001030,0
id_001031,0
id_001032,0
id_001033,0
id_001034,0
id_001035,1
id_001036,0
id_001037,0
id_001038,0
id_001039,0
id_001040,0
id_001041,0
id_001042,1
id_001043,0
id_001044,0
id_001045,0
id_001046,1
id_001047,0
id_001048,1
id_001049,1
id_001050,1
id_001051,0
id_001052,1
id_001053,1
id_001054,1
id_001055,1
id_001056,1
id_001057,0
id_001058,1
id_001059,0
id_001060,1
id_001061,0
id_001062,1
id_001063,1
id_001064,0
id_001065,1
id_001066,1
id_001067,1
id_001068,1
id_001069,1
id_001070,0
id_001071,0
id_001072,1
id_001073,1
id_001074,0
id_001075,1
id_001076,0
id_001077,1
id_001078,1
id_001079,1
id_001080,0
id_001081,1
id_001082,1
id_001083,1
id_001084,0
id_001085,0
id_001086,1
id_001087,1
id_001088,1
id_001089,1
id_001090,0
id_001091,1
id_001092,1
id_001093,1
id_001094,0
id_001095,0
id_001096,0
id_001097,0
id_001098,1
id_001099,1
id_001100,1
id_001101,1
id_001102,1
id_001103,1
id_001104,1
id_001105,1
id_001106,0
id_001107,0
id_001108,1
id_001109,0
id_001110,1
id_001111,1
id_001112,1
id_001113,0
id_001114,0
id_001115,1
id_001116,0
id_001117,0
id_001118,1
id_001119,0
id_001120,1
id_001121,0
id_001122,0
id_001123,0
id_001124,0
id_001125,1
id_001126,0
id_001127,0
id_001128,1
id_001129,0
id_001130,0
id_001131,0
id_001132,0
id_001133,0
id_001134,1
id_001135,1
id_001136,0
id_001137,1
id_001138,0
id_001139,1
id_001140,1
id_001141,0
id_001142,1
id_001143,1
id_001144,1
id_001145,1
id_001146,1
id_001147,0
id_001148,1
id_001149,0
id_001150,0
id_001151,1
id_001152,0
id_001153,0
id_001154,0
id_001155,1
id_001156,0
id_001157,0
id_001158,0
id_001159,0
id_001160,1
id_001161,1
id_001162,1
id_001163,1
id_001164,1
id_001165,1
id_001166,1
id_001167,1
id_001168,0
id_001169,1
id_001170,1
id_001171,1
id_001172,1
id_001173,1
id_001174,0
id_001175,0
id_001176,1
id_001177,1
id_001178,0
id_001179,1
id_001180,1
id_001181,1
id_001182,0
id_001183,0
id_001184,1
id_001185,1
id_001186,1
id_001187,1
id_001188,0
id_001189,1
id_001190,1
id_001191,1
id_001192,0
id_001193,0
id_001194,1
id_001195,0
id_001196,1
id_001197,0
id_001198,1
id_001199,0
id_001200,0
id_001201,1
id_001202,1
id_001203,0
id_001204,0
id_001205,0
id_001206,0
id_001207,0
id_001208,0
id_001209,0
id_001210,0
id_001211,0
id_001212,1
id_001213,0
id_001214,1
id_001215,0
id_001216,0
id_001217,1
id_001218,0
id_001219,0
id_001220,0
id_001221,0
id_001222,1
id_001223,1
id_001224,0
id_001225,1
id_001226,0
id_001227,1
id_001228,0
id_001229,1
id_001230,0
id_001231,0
id_001232,1
id_001233,0
id_001234,0
id_001235,0
id_001236,0
id_001237,1
id_001238,1
id_001239,0
id_001240,0
id_001241,1
id_001242,0
id_001243,0
id_001244,1
id_001245,0
id_001246,1
id_001247,0
id_001248,0
id_001249,0
id_001250,0
id_001251,0
id_001252,0
id_001253,0
id_001254,0
id_001255,1
id_001256,0
id_001257,1
id_001258,1
id_001259,0
id_001260,0
id_001261,0
id_001262,0
id_001263,0
id_001264,0
id_001265,1
id_001266,1
id_001267,0
id_001268,0
id_001269,1
id_001270,1
id_001271,1
id_001272,0
id_001273,1
id_001274,0
id_001275,1
id_001276,1
id_001277,1
id_001278,0
id_001279,1
id_001280,0
id_001281,0
id_001282,1
id_001283,1
id_001284,0
id_001285,0
id_001286,1
id_001287,1
id_001288,1
id_001289,1
id_001290,1
id_001291,1
id_001292,1
id_001293,1
id_001294,1
id_001295,1
id_001296,1
id_001297,1
id_001298,0
id_001299,1
id_001300,1
id_001301,1
id_001302,1
id_001303,1
id_001304,0
id_001305,1
id_001306,1
id_001307,1
id_001308,1
id_001309,0
id_001310,1
id_001311,1
id_001312,0
id_001313,0
id_001314,0
id_001315,0
id_001316,1
id_001317,0
id_001318,0
id_001319,0
id_001320,0
id_001321,0
id_001322,1
id_001323,0
id_001324,0
id_001325,0
id_001326,0
id_001327,1
id_001328,0
id_001329,0
id_001330,1
id_001331,1
id_001332,0
id_001333,0
id_001334,1
id_001335,1
id_001336,0
id_001337,1
id_001338,0
id_001339,1
id_001340,0
id_001341,1
id_001342,0
id_001343,0
id_001344,0
id_001345,0
id_001346,0
id_001347,1
id_001348,0
id_001349,0
id_001350,0
id_001351,0
id_001352,1
id_001353,0
id_001354,0
id_001355,1
id_001356,0
id_001357,0
id_001358,0
id_001359,0
id_001360,0
id_001361,0
id_001362,0
id_001363,0
id_001364,0
id_001365,0
id_001366,0
id_001367,0
id_001368,0
id_001369,1
id_001370,1
id_001371,0
id_001372,0
id_001373,1
id_001374,0
id_001375,1
id_001376,1
id_001377,1
id_001378,1
id_001379,0
id_001380,1
id_001381,1
id_001382,1
id_001383,1
id_001384,1
id_001385,1
id_001386,0
id_001387,1
id_001388,1
id_001389,0
id_001390,1
id_001391,0
id_001392,0
id_001393,0
id_001394,0
id_001395,0
id_001396,1
id_001397,0
id_001398,0
id_001399,1
id_001400,0
id_001401,0
id_001402,0
id_001403,1
id_001404,1
id_001405,1
id_001406,0
id_001407,1
id_001408,1
id_001409,1
id_001410,1
id_001411,1
id_001412,1
id_001413,1
id_001414,1
id_001415,1
id_001416,1
id_001417,1
id_001418,0
id_001419,1
id_001420,1
id_001421,1
id_001422,1
id_001423,1
id_001424,1
id_001425,1
id_001426,0
id_001427,1
id_001428,0
id_001429,1
id_001430,1
id_001431,1
id_001432,1
id_001433,1
id_001434,0
id_001435,0
id_001436,1
id_001437,1
id_001438,1
id_001439,0
id_001440,1
id_001441,0
id_001442,0
id_001443,0
id_001444,0
id_001445,0
id_001446,1
id_001447,1
id_001448,1
id_001449,1
id_001450,1
id_001451,1
id_001452,1
id_001453,1
id_001454,1
id_001455,1
id_001456,1
id_001457,0
id_001458,0
id_001459,1
id_001460,1
id_001461,0
id_001462,0
id_001463,1
id_001464,0
id_001465,1
id_001466,1
id_001467,0
id_001468,1
id_001469,1
id_001470,0
id_001471,0
id_001472,0
id_001473,1
id_001474,0
id_001475,0
id_001476,0
id_001477,0
id_001478,1
id_001479,0
id_001480,0
id_001481,1
id_001482,1
id_001483,0
id_001484,1
id_001485,1
id_001486,1
id_001487,0
id_001488,0
id_001489,0
id_001490,0
id_001491,1
id_001492,1
id_001493,1
id_001494,0
id_001495,0
id_001496,0
id_001497,0
id_001498,0
id_001499,1
id_001500,0
id_001501,0
id_001502,1
id_001503,0
id_001504,1
id_001505,0
id_001506,1
id_001507,1
id_001508,1
id_001509,1
id_001510,1
id_001511,1
id_001512,0
id_001513,0
id_001514,1
id_001515,0
id_001516,1
id_001517,1
id_001518,0
id_001519,0
id_001520,1
id_001521,0
id_001522,0
id_001523,0
id_001524,0
id_001525,0
id_001526,1
id_001527,0
id_001528,0
id_001529,0
id_001530,0
id_001531,1
id_001532,1
id_001533,1
id_001534,1
id_001535,1
id_001536,0
id_001537,1
id_001538,1
id_001539,1
id_001540,0
id_001541,1
id_001542,0
id_001543,1
id_001544,0
id_001545,1
id_001546,0
id_001547,0
id_001548,0
id_001549,1
id_001550,1
id_001551,0
id_001552,0
id_001553,0
id_001554,0
id_001555,0
id_001556,0
id_001557,1
id_001558,1
id_001559,0
id_001560,1
id_001561,0
id_001562,0
id_001563,0
id_001564,0
id_001565,0
id_001566,1
id_001567,1
id_001568,0
id_001569,0
id_001570,1
id_001571,0
id_001572,1
id_001573,0
id_001574,0
id_001575,0
id_001576,0
id_001577,1
id_001578,1
id_001579,0
id_001580,0
id_001581,1
id_001582,1
id_001583,1
id_001584,1
id_001585,1
id_001586,1
id_001587,1
id_001588,1
id_001589,1
id_001590,0
id_001591,0
id_001592,0
id_001593,1
id_001594,1
id_001595,0
id_001596,1
id_001597,1
id_001598,1
id_001599,1
id_001600,1
id_001601,1
id_001602,0
id_001603,1
id_001604,1
id_001605,1
id_001606,1
id_001607,0
id_001608,1
id_001609,1
id_001610,1
id_001611,1
id_001612,0
id_001613,1
id_001614,0
id_001615,1
id_001616,1
id_001617,0
id_001618,1
id_001619,1
id_001620,1
id_001621,1
id_001622,1
id_001623,1
id_001624,1
id_001625,1
id_001626,0
id_001627,1
id_001628,0
id_001629,1
id_001630,1
id_001631,0
id_001632,1
id_001633,0
id_001634,0
id_001635,1
id_001636,1
id_001637,1
id_001638,0
id_001639,1
id_001640,1
id_001641,1
id_001642,1
id_001643,1
id_001644,0
id_001645,1
id_001646,1
id_001647,0
id_001648,1
id_001649,1
id_001650,0
id_001651,0
id_001652,1
id_001653,1
id_001654,1
id_001655,1
id_001656,1
id_001657,1
id_001658,0
id_001659,1
id_001660,1
id_001661,1
id_001662,0
id_001663,1
id_001664,1
id_001665,1
id_001666,0
id_001667,1
id_001668,1
id_001669,1
id_001670,1
id_001671,1
id_001672,1
id_001673,0
id_001674,1
id_001675,1
id_001676,0
id_001677,0
id_001678,0
id_001679,1
id_001680,0
id_001681,1
id_001682,1
id_001683,1
id_001684,0
id_001685,0
id_001686,1
id_001687,1
id_001688,1
id_001689,0
id_001690,1
id_001691,1
id_001692,1
id_001693,1
id_001694,0
id_001695,0
id_001696,1
id_001697,1
id_001698,1
id_001699,1
id_001700,0
id_001701,0
id_001702,0
id_001703,0
id_001704,1
id_001705,1
id_001706,0
id_001707,0
id_001708,0
id_001709,0
id_001710,1
id_001711,1
id_001712,0
id_001713,1
id_001714,1
id_001715,1
id_001716,0
id_001717,1
id_001718,1
id_001719,0
id_001720,0
id_001721,0
id_001722,0
id_001723,0
id_001724,1
id_001725,0
id_001726,1
id_001727,0
id_001728,0
id_001729,0
id_001730,0
id_001731,1
id_001732,1
id_001733,0
id_001734,1
id_001735,1
id_001736,0
id_001737,1
id_001738,1
id_001739,1
id_001740,1
id_001741,1
id_001742,0
id_001743,0
id_001744,1
id_001745,1
id_001746,1
id_001747,0
id_001748,1
id_001749,1
id_001750,1
id_001751,1
id_001752,0
id_001753,0
id_001754,1
id_001755,1
id_001756,0
id_001757,0
id_001758,0
id_001759,1
id_001760,0
id_001761,1
id_001762,0
id_001763,1
id_001764,0
id_001765,1
id_001766,0
id_001767,0
id_001768,0
id_001769,0
id_001770,0
id_001771,1
id_001772,1
id_001773,1
id_001774,1
id_001775,1
id_001776,1
id_001777,1
id_001778,0
id_001779,1
id_001780,1
id_001781,0
id_001782,0
id_001783,0
id_001784,1
id_001785,1
id_001786,1
id_001787,0
id_001788,0
id_001789,0
id_001790,0
id_001791,0
id_001792,1
id_001793,0
id_001794,0
id_001795,0
id_001796,0
id_001797,0
id_001798,1
id_001799,0
id_001800,0
id_001801,0
id_001802,0
id_001803,0
id_001804,0
id_001805,0
id_001806,1
id_001807,1
id_001808,0
id_001809,1
id_001810,1
id_001811,0
id_001812,1
id_001813,1
id_001814,1
id_001815,1
id_001816,0
id_001817,1
id_001818,1
id_001819,1
id_001820,0
id_001821,0
id_001822,0
id_001823,0
id_001824,0
id_001825,0
id_001826,0
id_001827,0
id_001828,0
id_001829,0
id_001830,0
id_001831,0
id_001832,1
id_001833,1
id_001834,1
id_001835,0
id_001836,1
id_001837,1
id_001838,1
id_001839,0
id_001840,0
id_001841,1
id_001842,0
id_001843,1
id_001844,1
id_001845,1
id_001846,0
id_001847,0
id_001848,1
id_001849,0
id_001850,0
id_001851,0
id_001852,1
id_001853,1
id_001854,1
id_001855,1
id_001856,1
id_001857,0
id_001858,1
id_001859,1
id_001860,1
id_001861,0
id_001862,0
id_001863,1
id_001864,0
id_001865,1
id_001866,1
id_001867,1
id_001868,1
id_001869,0
id_001870,1
id_001871,1
id_001872,1
id_001873,1
id_001874,0
id_001875,0
id_001876,1
id_001877,1
id_001878,0
id_001879,0
id_001880,0
id_001881,0
id_001882,1
id_001883,1
id_001884,0
id_001885,0
id_001886,0
id_001887,0
id_001888,0
id_001889,1
id_001890,0
id_001891,1
id_001892,0
id_001893,0
id_001894,0
id_001895,0
id_001896,0
id_001897,0
id_001898,0
id_001899,0
id_001900,0
id_001901,0
id_001902,0
id_001903,1
id_001904,0
id_001905,0
id_001906,0
id_001907,1
id_001908,1
id_001909,1
id_001910,1
id_001911,1
id_001912,0
id_001913,1
id_001914,1
id_001915,1
id_001916,0
id_001917,0
id_001918,1
id_001919,1
id_001920,1
id_001921,1
id_001922,1
id_001923,0
id_001924,0
id_001925,1
id_001926,1
id_001927,1
id_001928,1
id_001929,0
id_001930,0
id_001931,1
id_001932,1
id_001933,1
id_001934,1
id_001935,0
id_001936,1
id_001937,1
id_001938,1
id_001939,1
id_001940,1
id_001941,1
id_001942,1
id_001943,0
id_001944,1
id_001945,1
id_001946,0
id_001947,0
id_001948,1
id_001949,0
id_001950,0
id_001951,1
id_001952,1
id_001953,1
id_001954,1
id_001955,1
id_001956,1
id_001957,1
id_001958,1
id_001959,1
id_001960,1
id_001961,1
id_001962,0
id_001963,1
id_001964,1
id_001965,1
id_001966,0
id_001967,1
id_001968,0
id_001969,1
id_001970,0
id_001971,1
id_001972,1
id_001973,1
id_001974,0
id_001975,1
id_001976,0
id_001977,0
id_001978,1
id_001979,0
id_001980,1
id_001981,1
id_001982,0
id_001983,0
id_001984,0
id_001985,0
id_001986,1
id_001987,1
id_001988,0
id_001989,0
id_001990,0
id_001991,1
id_001992,1
id_001993,1
id_001994,1
id_001995,1
id_001996,0
id_001997,1
